id,gender,age,year,school,mar,income,job,region,phone_usage_per_m,telecom
500001,2,55,2016,4,4,6,1,1,45,1
510001,2,72,2016,2,3,2,1,1,28, 
520001,1,55,2016,4,2,4,1,1,50,1
520002,2,44,2016,4,2,4,1,1,50,1
530001,1,68,2016,2,2,1,2,1,35, 
530002,2,69,2016,2,2,1,2,1,35, 
530003,1,47,2016,4,2,6,1,1,70,2
530004,2,44,2016,4,2,4,1,1,55,2
540001,1,69,2016,3,2,4,1,1,55,1
540002,2,59,2016,3,2,1,2,1,50,1
550001,1,71,2016,2,4,3,1,1,25,1
550002,1,35,2016,4,2,6,1,1,60,1
550003,2,33,2016,4,2,5,1,1,44,1
560001,1,42,2016,5,2,8,1,1,60,1
560002,2,39,2016,4,2,4,1,1,50,1
570001,1,58,2016,4,2,6,1,1,50,3
570002,2,58,2016,4,2,5,1,1,45,1
580001,1,72,2016,3,2,1,2,1,35, 
580002,2,68,2016,3,2,1,2,1,25, 
590001,1,41,2016,4,1,7,1,1,60,1
600002,2,54,2016,3,2,1,2,1,55,3
600005,1,20,2016,5,1,1,2,1,60,1
610001,2,25,2016,5,1,5,1,1,55,1
620001,2,33,2016,5,1,7,1,1,60,1
630001,1,38,2016,5,2,11,1,1,60,1
630002,2,36,2016,4,2,1,2,1,60,1
640001,2,53,2016,4,4,4,1,1,60,2
640002,1,28,2016,4,1,4,1,1,60,1
650001,1,74,2016,3,2,3,1,5,30, 
650002,2,76,2016,2,2,1,2,5,28, 
660002,2,51,2016,5,2,5,1,1,55,3
660004,1,23,2016,5,1,1,2,1,48,3
670001,1,50,2016,5,2,17,1,1,67,1
670002,2,48,2016,5,2,6,1,1,67,1
680002,2,79,2016,4,2,1,2,1,30, 
690001,1,50,2016,6,2,13,1,1,76,2
690002,2,47,2016,5,2,1,2,1,45,2
700001,1,57,2016,5,2,7,1,1,42,2
700002,2,50,2016,4,2,6,1,1,42,2
710001,1,49,2016,5,2,10,1,1,70,1
710002,2,45,2016,4,2,1,2,1,42,1
720002,2,33,2016,5,2,1,2,1,48,1
730001,1,55,2016,5,2,16,1,1,85,2
730002,2,51,2016,5,2,1,2,1,33,1
730004,1,23,2016,5,1,1,2,1,62,3
740001,1,52,2016,5,2,11,1,1,89,2
740002,2,48,2016,4,2,1,2,1,41,2
750002,2,53,2016,5,2,1,2,1,42,1
750004,2,23,2016,5,1,1,2,1,80,1
760002,2,51,2016,4,1,6,1,1,47,3
770001,1,74,2016,4,2,5,1,1,37, 
770002,2,71,2016,2,2,1,2,1,32, 
780001,1,83,2016,3,2,4,1,1,30, 
780002,2,84,2016,2,2,1,2,1,25, 
810001,1,66,2016,4,2,3,2,1,30, 
810002,2,61,2016,4,2,3,1,1,30,2
810003,1,26,2016,5,1,1,2,1,55,2
820001,1,46,2016,5,2,9,1,8,60,2
820002,2,43,2016,5,2,1,2,8,18,2
820003,1,14,2016,3,1,1,2,8,10,2
820004,2,11,2016,2,1,1,2,8,10,2
820005,2,70,2016,4,3,1,2,8,22,2
830001,1,46,2016,5,2,13,1,8,35,1
830002,2,44,2016,5,1,11,1,8,35,2
830003,2,17,2016,4,1,1,2,8,24,2
830004,2,12,2016,2,1,1,2,8,24,2
890001,1,54,2016,5,2,18,1,8,43,2
890002,2,52,2016,4,2,4,1,8,30,2
890003,2,22,2016,5,1,1,2,8,35,2
890004,1,21,2016,5,1,1,2,8,29,3
890005,2,85,2016,2,3,1,2,8,10, 
930001,1,65,2016,4,2,6,1,1,50,2
930002,2,58,2016,4,2,6,1,1,40,2
940001,1,52,2016,5,2,11,1,1,73,1
940002,2,48,2016,4,2,1,2,1,54,1
940003,2,25,2016,5,1,7,1,1,54,1
950002,2,63,2016,4,2,1,2,5,42,1
950005,1,25,2016,5,1,1,2,5,43,1
960002,2,41,2016,5,2,1,2,1,50,3
960003,1,10,2016,2,1,1,2,1,30,3
970001,1,68,2016,3,2,3,1,1,35,2
970002,2,66,2016,2,2,4,1,1,35, 
980001,1,56,2016,5,2,16,1,1,80,2
980002,2,56,2016,4,2,1,2,1,55,1
980003,2,34,2016,5,1,8,1,1,68,1
990002,2,63,2016,4,2,1,2,1,42,1
1000001,1,39,2016,5,1,9,1,1,62,2
1000002,2,38,2016,5,2,8,1,1,52,1
1010001,1,41,2016,5,2,9,1,1,55,2
1010002,2,41,2016,5,2,5,1,1,52,2
1010003,1,10,2016,2,1,1,2,1,28,2
1010004,2,7,2016,2,1,1,2,1,28,2
1020003,1,50,2016,4,2,11,1,1,80,2
1020004,2,54,2016,4,2,6,1,1,48,2
1030001,1,68,2016,4,2,9,1,1,34,1
1030002,2,61,2016,3,2,1,2,1,20, 
1040001,1,47,2016,5,2,16,1,1,48,1
1040002,2,47,2016,5,2,1,2,1,42,1
1040003,1,21,2016,5,1,1,2,1,35,1
1040004,1,17,2016,4,1,1,2,1,32,3
1060001,1,50,2016,5,2,10,1,1,70,1
1060002,2,48,2016,5,2,1,2,1,55,1
1070001,1,45,2016,5,2,10,1,1,60,1
1070002,2,42,2016,5,2,6,1,1,50,1
1080001,1,75,2016,5,2,1,2,1,34,2
1080002,2,67,2016,2,2,4,1,1,27,2
1080003,1,42,2016,6,1,2,1,1,48,1
1090001,1,44,2016,5,2,6,1,1,75,3
1090002,2,44,2016,5,2,1,2,1,35,1
1090004,1,9,2016,2,1,1,2,1,29,2
1150001,1,46,2016,5,2,10,1,1,57,3
1150002,2,43,2016,5,2,1,2,1,56,1
1160001,1,47,2016,4,2,9,1,1,70,1
1160002,2,48,2016,5,2,1,2,1,32,2
1160004,1,15,2016,3,1,1,2,1,29,2
1170001,1,47,2016,4,2,9,1,1,50,1
1170002,2,42,2016,5,2,4,1,1,57,1
1170003,1,15,2016,3,1,1,2,1,30,2
1180001,1,45,2016,6,1,9,1,1,76,3
1180002,2,46,2016,5,2,1,2,1,65,1
1180003,1,9,2016,2,1,1,2,1,22,1
1190002,2,38,2016,5,2,1,2,1,60,1
1190003,1,13,2016,3,1,1,2,1,30,1
1200001,1,55,2016,5,2,8,1,1,55,1
1200002,2,52,2016,5,2,1,2,1,39,1
1200003,2,82,2016,2,3,3,2,1,22,3
1210001,1,56,2016,5,2,11,1,1,50,1
1210002,2,53,2016,5,2,1,2,1,45,1
1210003,1,27,2016,5,1,1,2,1,45,1
1210004,1,25,2016,5,1,5,1,1,50,1
1220001,2,78,2016,2,3,2,2,1,25, 
1230002,1,60,2016,4,2,3,1,1,45,3
1230003,2,57,2016,4,2,5,1,1,50,3
1230005,2,24,2016,5,1,3,1,1,50,3
1240001,1,74,2016,4,2,6,2,1,50,3
1240002,2,70,2016,2,2,1,2,1,25, 
1260001,1,54,2016,4,2,9,1,1,60,2
1260002,2,53,2016,4,2,1,2,1,53,2
1260003,1,21,2016,5,1,6,1,1,85,1
1270001,1,54,2016,5,2,16,1,1,60,1
1280001,2,47,2016,4,4,7,1,1,40,1
1290001,1,52,2016,4,2,6,1,1,55,1
1290002,2,52,2016,4,2,1,2,1,50,1
1290003,1,26,2016,5,1,1,2,1,50,1
1300001,1,58,2016,5,2,7,1,1,40,1
1300002,2,53,2016,5,2,1,2,1,50,2
1300003,1,24,2016,4,1,6,1,1,56,2
1300004,1,26,2016,5,1,2,1,1,67,2
1310001,2,39,2016,5,2,1,2,1,40,1
1310002,1,40,2016,5,2,15,1,1,40,1
1310003,2,11,2016,2,1,1,2,1,35,1
1320101,1,31,2016,5,2,7,1,1,50,2
1320102,2,26,2016,5,2,9,1,1,60,2
1330001,2,54,2016,4,4,6,1,1,40,1
1340001,1,35,2016,5,2,8,1,8,50,2
1340002,2,35,2016,5,2,5,1,8,34,2
1350001,2,66,2016,4,4,5,1,1,35, 
1360001,1,70,2016,2,2,4,1,1,26,1
1360002,2,62,2016,2,2,4,1,1,30,2
1380001,1,67,2016,3,2,4,1,1,36,3
1380002,2,66,2016,3,2,1,2,1,36,3
1470003,2,27,2016,5,1,6,1,1,62,1
1480002,2,43,2016,5,2,1,2,1,38,3
1490001,1,37,2016,6,2,10,1,1,50,1
1490002,2,33,2016,5,2,1,2,1,40,2
1500002,2,41,2016,4,2,4,1,1,56,1
1500004,2,75,2016,2,3,1,2,1,22, 
1510002,2,59,2016,4,2,1,2,1,50,2
1520002,2,66,2016,4,2,1,2,1,48,1
1530002,2,59,2016,4,2,1,2,1,42,2
1540002,2,57,2016,4,2,1,2,1,56,1
1540003,1,30,2016,4,1,9,1,1,80,1
1550001,2,34,2016,5,1,7,1,1,48,1
1560001,2,60,2016,5,2,1,2,1,60,3
1560002,1,35,2016,6,1,8,1,1,50,3
1570001,2,47,2016,4,1,7,1,1,42,3
1580001,2,58,2016,4,1,8,1,1,53,2
1590001,1,57,2016,5,2,12,1,1,60,3
1590002,2,54,2016,5,2,1,2,1,50,3
1600001,2,33,2016,4,1,8,1,1,42,3
1610001,1,60,2016,5,2,12,1,1,42,1
1610002,2,56,2016,4,2,1,2,1,50,1
1620001,2,36,2016,4,1,7,1,1,65,1
1630001,1,50,2016,5,2,10,1,1,75,2
1630002,2,50,2016,5,2,8,1,1,50,2
1640001,1,51,2016,5,2,12,1,1,55,1
1640002,2,48,2016,5,2,1,2,1,54,1
1650001,1,42,2016,5,2,12,1,1,60,1
1650002,2,41,2016,5,2,1,2,1,45,2
1660001,1,50,2016,5,2,10,1,1,70,1
1660002,2,41,2016,5,2,8,1,1,65,1
1670001,1,41,2016,5,2,11,1,1,64,1
1670002,2,36,2016,5,2,1,2,1,42,1
1680002,2,47,2016,4,2,1,2,1,60,3
1680003,1,21,2016,5,1,1,2,1,55,3
1690001,1,43,2016,5,2,12,1,1,60,2
1690002,2,41,2016,5,2,1,2,1,60,2
1700001,1,41,2016,5,2,12,1,1,58,3
1700002,2,36,2016,5,2,8,1,1,58,3
1710001,1,50,2016,5,2,10,1,1,76,1
1710002,2,48,2016,5,2,8,1,1,58,3
1720001,1,47,2016,5,2,11,1,1,60,1
1720002,2,43,2016,5,2,1,2,1,45,2
1730001,1,41,2016,5,2,11,1,1,60,3
1730002,2,40,2016,5,2,4,1,1,50,3
1740001,1,53,2016,5,2,7,1,8,50,1
1740002,2,51,2016,5,2,5,1,8,40,1
1740003,2,24,2016,5,1,6,1,8,52,1
1750001,1,48,2016,6,2,6,1,8,38,1
1760001,1,50,2016,5,2,18,1,8,55,2
1760002,2,44,2016,5,2,1,2,8,32,2
1760003,2,19,2016,5,1,1,2,8,66,2
1770001,1,47,2016,5,2,17,1,8,18, 
1770002,2,47,2016,5,2,1,2,8,26,1
1780001,1,39,2016,6,2,12,1,8,50,1
1780002,2,36,2016,5,2,1,2,8,50,1
1790002,2,48,2016,5,2,1,2,8,50,3
1790004,2,17,2016,4,1,1,2,8,30, 
1800001,1,49,2016,5,2,10,1,8,70,3
1800002,2,46,2016,4,2,1,2,8,35,3
1800004,2,17,2016,4,1,2,2,8,24,1
1810001,1,76,2016,5,2,8,2,8,15, 
1810002,2,69,2016,4,2,1,2,8,35,1
1820002,2,41,2016,6,2,1,2,8,45,2
1830002,2,45,2016,5,2,1,2,8,30,2
1840001,1,48,2016,4,2,10,1,8,60,1
1840002,2,47,2016,4,2,1,2,8,50,1
1850002,2,42,2016,4,2,3,1,8,45,1
1850004,2,19,2016,5,1,2,2,8,53,1
1860002,2,47,2016,4,2,1,2,8,40,1
1870001,1,42,2016,5,2,13,1,8,54,1
1870002,2,41,2016,5,2,1,2,8,47,1
1880001,1,53,2016,5,2,8,1,8,42,1
1880002,2,49,2016,5,2,6,1,8,17,1
1880003,2,21,2016,5,1,3,2,8,60,1
1890001,1,77,2016,5,2,10,2,8,30, 
1890002,2,74,2016,5,2,1,2,8,30, 
1900001,1,38,2016,5,2,5,1,8,72,1
1900002,2,39,2016,5,2,5,1,8,32,1
1960001,1,78,2016,4,2,4,1,1,33,2
1960002,2,71,2016,4,2,1,2,1,33,2
1980001,1,47,2016,4,1,5,1,1,110,1
1990001,1,51,2016,5,2,6,1,1,40,3
1990002,2,49,2016,5,2,6,1,1,40,3
1990003,1,21,2016,5,1,1,2,1,40,3
1990004,1,16,2016,4,1,1,2,1,27,3
2000002,2,58,2016,4,2,5,1,1,39,1
2000005,1,18,2016,4,1,1,2,1,32,1
2010001,2,64,2016,4,3,6,1,8,60,1
2010002,1,36,2016,5,1,6,1,8,50,1
2030001,1,35,2016,4,2,7,1,1,45,2
2030002,2,36,2016,5,2,7,1,1,57,2
2040001,2,54,2016,4,3,6,1,8,50,1
2050001,1,46,2016,5,1,9,1,1,68,1
2060001,2,83,2016,2,3,3,1,1,7, 
2070001,1,52,2016,5,2,10,1,1,51,3
2070002,2,50,2016,5,2,6,1,1,42,3
2070003,1,16,2016,4,1,1,2,1,40,3
2080001,1,56,2016,4,2,12,1,1,37,3
2080002,2,53,2016,4,2,1,1,1,38,3
2080003,2,26,2016,5,1,6,1,1,56,3
2080004,2,22,2016,5,1,1,2,1,50,3
2100001,1,78,2016,2,2,4,2,1,20,2
2100002,2,61,2016,4,2,1,2,1,10, 
2110001,1,68,2016,4,2,1,2,1,35,3
2110002,2,63,2016,4,2,4,1,1,34,3
2110003,1,37,2016,5,1,5,1,1,36,3
2120001,1,78,2016,3,2,3,2,1,24,3
2120002,2,74,2016,2,2,1,2,1,22,4
2130001,1,73,2016,4,2,4,1,1,24, 
2130002,2,71,2016,4,2,1,2,1,22, 
2140002,2,67,2016,2,2,1,2,1,20, 
2150001,1,68,2016,4,2,5,1,1,28, 
2150002,2,60,2016,4,2,1,2,1,60,2
2170001,1,48,2016,5,2,10,1,1,50,1
2170002,2,44,2016,5,2,5,1,1,40,1
2170003,2,20,2016,5,1,1,2,1,62,1
2180002,2,49,2016,4,2,1,2,1,38,3
2180003,2,24,2016,5,1,5,1,1,68,3
2190001,1,41,2016,5,2,8,1,1,38,1
2190002,2,37,2016,5,2,1,2,1,38,1
2190003,2,7,2016,2,1,1,2,1,8, 
2200002,2,60,2016,4,2,1,2,1,35,3
2210001,1,77,2016,2,2,4,1,1,200, 
2210002,2,72,2016,2,2,1,2,1,250, 
2220001,1,60,2016,4,2,9,1,1,25, 
2220002,2,56,2016,4,2,1,2,1,43,3
2220003,2,23,2016,5,1,6,1,1,90,1
2230001,2,80,2016,3,3,3,1,1,20, 
2230002,1,44,2016,5,1,6,1,1,50,1
2240002,2,58,2016,4,2,6,1,1,40,2
2250002,2,43,2016,4,2,1,2,1,38,1
2260001,1,42,2016,5,2,10,1,1,65,1
2260002,2,41,2016,5,2,1,2,1,48,1
2260003,1,10,2016,2,1,1,2,1, , 
2260004,1,8,2016,2,1,1,2,1, , 
2270001,1,63,2016,4,2,7,1,1,38,3
2270002,2,57,2016,4,2,4,1,1,38,3
2270003,2,33,2016,5,1,6,1,1,64,3
2270004,2,29,2016,5,1,5,1,1,66,3
2280001,1,77,2016,3,2,5,2,1,28, 
2280002,2,74,2016,3,2,1,2,1, , 
2290001,1,39,2016,6,2,12,1,1,73,1
2290002,2,38,2016,6,2,1,2,1,48,1
2300001,1,47,2016,5,2,12,1,1,48,1
2300002,2,47,2016,5,2,1,2,1,37,1
2300003,2,24,2016,5,1,1,2,1,42,1
2310001,1,50,2016,5,2,16,1,1,65,3
2310002,2,50,2016,5,2,4,1,1,68,3
2310003,2,26,2016,5,1,2,2,1,60,3
2310004,1,22,2016,5,1,1,2,1,62,3
2320001,1,52,2016,6,2,14,1,1,63,1
2320002,2,52,2016,5,2,1,2,1,45,1
2320003,1,24,2016,5,1,1,2,1,54,1
2330003,2,48,2016,4,1,6,1,1,38,1
2340001,1,38,2016,5,2,9,1,8,110,1
2340002,2,38,2016,5,2,1,2,8,57,1
2340003,2,8,2016,2,1,1,2,8, , 
2350001,1,39,2016,5,2,8,1,8,56,1
2350002,2,42,2016,4,2,1,2,8,35,4
2350003,2,8,2016,2,1,1,2,8,8,2
2360001,1,41,2016,5,2,13,1,8,34,3
2360002,2,40,2016,4,2,4,1,8,25,3
2360003,2,13,2016,3,1,1,2,8,25,3
2360004,2,11,2016,2,1,1,2,8,25,4
2370001,1,40,2016,5,2,8,1,8,47,1
2370002,2,39,2016,5,2,3,1,8,34,1
2370003,1,11,2016,2,1,1,2,8,11, 
2370004,2,9,2016,2,1,1,2,8,11, 
2370005,1,7,2016,2,1,1,2,8,11, 
2390001,1,50,2016,5,2,10,1,8,79,3
2400001,1,63,2016,3,2,5,1,8,36,1
2400002,2,62,2016,3,2,5,2,8,35,3
2410001,1,58,2016,5,2,1,2,8,60,1
2410002,2,51,2016,4,2,9,1,8,40,1
2410003,1,27,2016,5,1,5,1,8,80,1
2420001,1,57,2016,6,2,11,1,8,32,3
2420002,2,50,2016,6,2,6,1,8,27,3
2420003,1,23,2016,5,1,1,2,8,69,3
2420004,1,19,2016,5,1,1,2,8,33,3
2430001,1,40,2016,4,2,9,1,8,66,2
2430002,2,40,2016,4,2,1,2,8,60,2
2430003,1,13,2016,2,1,1,2,8,30,2
2430004,2,10,2016,2,1,1,2,8,11,1
2440001,1,31,2016,5,2,8,1,8,51,2
2440002,2,31,2016,5,2,5,1,8,56,2
2440003,1,7,2016,2,1,1,2,8, , 
2450001,1,41,2016,5,2,8,1,8,90,1
2450002,2,41,2016,4,2,4,1,8,30,1
2450003,2,14,2016,3,1,1,2,8,11,1
2450004,2,12,2016,2,1,1,2,8,11,1
2450005,1,11,2016,2,1,1,2,8,11,1
2460001,1,64,2016,3,2,7,1,8,45,1
2460002,2,60,2016,2,2,3,2,8,25,1
2470001,1,56,2016,5,2,8,1,8,60,1
2480003,2,75,2016,2,2,2,2,8,10, 
2500003,2,29,2016,4,1,6,1,4,45,1
2500101,2,29,2016,5,1,5,1,1,69,3
2520002,2,79,2016,2,2,2,2,8,26,1
2530002,2,46,2016,4,2,6,1,8,38,1
2560002,2,60,2016,4,2,1,2,8,30,4
2590002,2,50,2016,4,2,1,2,8,50,2
2610001,1,66,2016,4,2,6,2,8,23,1
2610002,2,63,2016,4,2,4,2,8,8,4
2620001,1,41,2016,5,2,10,1,8,65,3
2620002,2,40,2016,5,2,1,2,8,60,3
2620003,1,12,2016,2,1,1,2,8, , 
2620004,2,9,2016,2,1,1,2,8, , 
2630001,1,44,2016,5,2,9,1,8,100,1
2630002,2,44,2016,5,2,4,1,8,64,3
2630003,2,11,2016,2,1,1,2,8, , 
2630004,2,7,2016,2,1,1,2,8, , 
2640002,2,47,2016,4,2,1,2,8,55,3
2650001,1,48,2016,4,2,8,1,8,51,1
2650002,2,44,2016,4,2,3,1,8,28,1
2650003,2,21,2016,5,1,1,2,8,75,1
2650004,1,19,2016,5,1,1,2,8,26,1
2670001,1,36,2016,5,2,8,1,8,48,3
2690001,1,56,2016,5,2,7,1,8,40,1
2690002,2,53,2016,4,2,1,2,8,45,1
2690003,1,28,2016,5,1,5,1,8,45,1
2690004,2,26,2016,5,1,5,1,8,40,1
2700002,2,56,2016,4,2,1,2,8,70,2
2710001,1,46,2016,5,1,6,1,8,40,1
2710002,2,43,2016,4,2,1,2,8,45,4
2720001,1,42,2016,5,2,9,1,8,35,1
2720002,2,40,2016,5,2,1,2,8,35,1
2720003,1,6,2016,1,1,1,2,8, , 
2730001,1,39,2016,5,2,8,1,8,40,3
2730002,2,37,2016,5,2,1,2,8,40,3
2730003,1,7,2016,2,1,1,2,8, , 
2750004,1,25,2016,4,1,5,1,8,40,1
2760001,1,51,2016,4,2,5,1,8,45,2
2760002,2,53,2016,4,2,1,2,8,50,3
2760003,1,22,2016,5,1,1,2,8,50,3
2760004,2,20,2016,5,1,1,2,8,50,3
2770001,1,39,2016,5,2,8,1,8,40,1
2770002,2,39,2016,4,2,1,2,8,40,1
2780002,2,58,2016,4,2,1,2,8,40,3
2790001,2,53,2016,4,2,1,2,8,40,1
2790003,1,26,2016,4,1,1,2,8,45,1
2800002,2,40,2016,5,2,1,2,8,60,1
2810001,1,32,2016,5,2,9,1,8,40,1
2810002,2,29,2016,5,2,1,2,8,40,3
2810003,1,6,2016,1,1,1,2,8, , 
2820001,1,50,2016,4,2,11,1,8,38,1
2820002,2,74,2016,2,3,1,2,8,25, 
2820003,1,21,2016,4,1,4,1,8,37,1
2820004,1,15,2016,4,1,1,2,8,35,1
2830001,1,52,2016,5,2,9,1,8,50,3
2830002,2,51,2016,5,2,7,1,8,40,3
2830003,2,26,2016,5,1,5,1,8,50,1
2830004,1,25,2016,5,1,1,2,8,50,1
2840001,1,57,2016,4,2,12,1,8,40,1
2840002,2,54,2016,4,2,1,2,8,40,1
2850001,2,84,2016,2,3,1,2,5,55,1
2850002,1,44,2016,5,1,5,1,5,78,1
2870001,1,84,2016,2,2,2,2,5,50,1
2870002,2,81,2016,2,2,1,2,5,50,1
2890001,1,54,2016,4,2,1,2,5,55,1
2890002,2,49,2016,4,2,6,1,5,85,4
2890005,1,13,2016,3,1,1,2,5,45,1
2890006,1,9,2016,2,1,1,2,5,50,1
2930001,1,74,2016,3,2,1,2,5,48,1
2930002,2,72,2016,2,2,1,2,5,55,1
2930003,2,33,2016,5,1,5,1,5,85,1
2960001,1,47,2016,4,2,9,1,4,27,1
2960002,2,44,2016,4,2,1,2,4,65,1
2960004,1,17,2016,4,1,1,2,4,35,1
2960005,1,12,2016,2,1,1,2,4,34,3
2980002,2,44,2016,4,2,1,2,4,41,1
2980003,2,19,2016,5,1,1,2,4,75,3
2980004,1,18,2016,4,1,1,2,4,63,3
3000001,1,41,2016,5,2,7,1,4,69,3
3000002,2,41,2016,5,2,1,2,4,62,3
3000003,1,12,2016,2,1,1,2,4,34,3
3010002,2,53,2016,4,2,1,2,4,63,2
3010003,1,21,2016,5,1,1,2,4,23,1
3010004,1,20,2016,4,1,1,2,4,72,1
3020001,1,35,2016,5,2,11,1,4,52,1
3020002,2,35,2016,5,2,1,2,4,50,2
3030001,1,39,2016,5,2,7,1,4,51,1
3030002,2,38,2016,5,2,1,2,4,55,1
3060004,1,20,2016,5,1,1,2,4,80,2
3070001,1,50,2016,4,2,7,1,4,64,1
3070002,2,47,2016,4,2,10,1,4,55,1
3080001,1,46,2016,4,2,10,1,4,62,1
3080002,2,41,2016,4,2,3,2,4,50,1
3080003,2,16,2016,4,1,1,2,4,21,2
3100002,2,50,2016,5,2,1,2,4,38,1
3100003,1,23,2016,4,1,3,1,4,50,2
3110002,2,51,2016,5,2,4,1,4,40,1
