id,gender,age,year,school,mar,mobile_bundle,income,job,region,phone_usage_per_m,telecom
10040001,1,46,2021,5,2,2,8,1,1,90,1
10040002,2,38,2021,5,2,2,1,2,1,44,3
10040003,2,11,2021,2,1,2,1,2,1,40,3
10050001,1,58,2021,5,2,2,10,1,4,70,1
10050002,2,58,2021,4,2,2,2,2,4,60,1
10060001,1,59,2021,4,2,2,7,1,4,89,1
10060002,2,55,2021,4,2,2,5,1,4,75,1
10060003,1,28,2021,4,1,2,1,2,4,38,1
10060004,2,24,2021,5,2,2,7,1,4,34,3
10070001,2,77,2021,2,3, ,3,2,4, , 
10080001,2,30,2021,5,1,2,5,1,4,60,2
10090001,1,49,2021,5,2,2,1,2,4,42,2
10100001,1,58,2021,4,4,1,6,1,4,45,3
10110001,2,63,2021,4,2,2,1,2,4,42,3
10130002,2,51,2021,5,2,2,1,2,1,52,2
10130003,2,23,2021,5,1,1,6,1,1,66,1
10140001,2,82,2021,2,3,2,3,2,4,5,1
10150001,1,78,2021,4,3,2,3,2,4,13,3
10160001,1,88,2021,2,4,2,3,2,4,15, 
10190001,1,73,2021,4,2,2,5,2,4,12,1
10190002,2,63,2021,3,2,2,1,2,4,24,1
10210001,2,63,2021,4,4,2,4,1,4,35,1
10220001,1,46,2021,5,2,1,6,1,4,75,1
10220002,2,43,2021,5,2,1,6,1,4,45,1
10220003,1,14,2021,3,1,1,1,2,4,60,2
10230001,1,59,2021,4,2,2,6,1,4,80,1
10230002,2,59,2021,4,2,2,1,2,4,34,3
10230003,1,22,2021,4,2,2,7,1,4,62,1
10240001,1,53,2021,5,2,1,11,1,4,34,1
10240002,2,53,2021,4,2,1,4,1,4,34,1
10240003,2,26,2021,5,1,2,6,1,4,38,1
10240004,2,22,2021,5,1,1,1,2,4,38,1
10250001,1,55,2021,4,2,1,6,1,4,55,3
10250002,2,49,2021,4,2,1,4,1,4,55,3
10260001,1,68,2021,4,2,2,5,1,4,40,1
10260002,2,67,2021,4,2,2,7,1,4,40,1
10270001,1,73,2021,4,2,2,1,2,4,34,3
10270002,2,73,2021,4,2,2,1,2,4,34,3
10280002,2,61,2021,4,2,1,7,1,4,42,3
10290001,2,66,2021,4,3,1,4,1,1,19,2
10290002,1,46,2021,5,1,1,11,1,1,55,2
10300001,1,58,2021,4,2,1,7,1,1,29,3
10310001,1,71,2021,3,2,2,3,2,4,5,3
10310002,2,78,2021,2,2,2,1,2,4,2,1
10320001,1,58,2021,4,2,2,5,1,4,34,3
10320002,2,45,2021,4,2,2,1,2,4,35,1
10320003,1,33,2021,5,1,2,7,1,4,44,2
10320004,1,27,2021,5,1,2,1,2,4,42,1
10320005,2,91,2021,2,3,2,1,2,4,17,3
10330001,1,54,2021,5,2,1,11,1,1,33,3
10330002,2,50,2021,5,2,1,10,1,1,33,3
10330003,2,23,2021,5,1,2,4,1,1,38,1
10330004,2,20,2021,5,1,2,1,2,1,38,1
10350002,2,50,2021,4,2,1,1,2,1,51,1
10360001,1,53,2021,5,2,1,8,1,1,38,2
10360003,2,23,2021,5,1,1,6,1,1,42,2
10370001,1,68,2021,4,2,1,6,1,1,24,1
10370002,2,67,2021,4,2,1,8,1,1,24,1
10390001,1,61,2021,4,2,2,7,1,7,39,1
10390002,2,58,2021,4,2,2,1,2,7,35,1
10400001,2,68,2021,4,3,2,4,1,4,55,1
10410001,1,65,2021,6,2,2,9,1,4,50,4
10410002,2,65,2021,4,2,2,1,1,4,50,3
10410101,1,31,2021,5,2,2,9,1,4,50,2
10410102,2,30,2021,5,2,2,1,2,4,63,2
10450001,1,53,2021,5,2,2,13,1,8,43,1
10450002,2,52,2021,5,2,1,2,2,8,88,2
10450003,1,21,2021,5,1,1,3,2,8,90,2
10470001,1,45,2021,4,1,2,7,1,7,38,1
10480001,1,57,2021,4,2,1,7,1,5,46,1
10480002,2,49,2021,4,2,1,1,2,5,39,1
10480003,2,26,2021,5,1,2,6,1,5,54,2
10480004,1,22,2021,5,1,1,1,2,5,69,1
10490001,1,45,2021,5,2,1,11,1,5,35,1
10490002,2,44,2021,4,2,1,1,2,5,33,1
10490003,2,15,2021,3,1,1,1,2,5,32,1
10490004,2,12,2021,2,1,1,1,2,5,30,1
10530001,2,33,2021,5,1,1,8,1,5,75,1
10530002,1,61,2021,4,2,1,6,1,5,65,1
10530003,2,57,2021,4,2,2,5,1,5,30,3
10540001,1,39,2021,5,2,2,9,1,5,80,2
10540002,2,37,2021,5,2,2,7,1,5,69,1
10550001,1,47,2021,4,2,1,6,1,5,75,1
10550002,2,41,2021,4,2,1,1,2,5,55,1
10550003,1,17,2021,4,1,1,1,2,5,35,1
10550004,1,15,2021,3,1,1,1,2,5,24,1
10550005,2,11,2021,2,1,1,1,2,5,24,1
10560001,1,71,2021,3,2,1,4,2,5,39,2
10560002,2,68,2021,3,2,1,2,2,5,39,2
10560003,1,44,2021,5,1,2,6,1,5,72,1
10570001,1,63,2021,4,2,1,6,1,5,47,1
10570002,2,58,2021,4,2,1,6,1,5,47,1
10570004,2,30,2021,5,1,1,6,1,5,62,1
10580001,1,62,2021,4,2,1,5,1,5,35,2
10580002,2,54,2021,4,2,1,1,2,5,35,2
10580003,1,26,2021,5,1,1,6,1,5,90,2
10580004,1,25,2021,5,1,2,3,1,5,75,3
10600001,1,66,2021,4,2,1,8,1,5,54,2
10600002,2,63,2021,4,2,1,6,1,5,54,2
10610001,1,81,2021,4,2,1,3,2,5,13,3
10610002,2,75,2021,3,2,1,2,2,5,13,3
10620001,1,73,2021,4,2,1,6,1,5,43,2
10620002,2,72,2021,3,2,1,1,2,5,50,2
10630001,1,71,2021,4,2,1,6,1,1,39,1
10630002,2,67,2021,4,2,1,1,2,1,39,1
10650001,1,44,2021,5,2,2,12,1,1,43,1
10650002,2,44,2021,4,2,2,10,1,1,45,1
10650003,2,12,2021,2,1,2,1,2,1,30,2
10650004,1,9,2021,2,1,2,1,2,1,20,1
10660001,1,44,2021,5,2,1,10,1,1,68,2
10660002,2,43,2021,5,2,1,9,1,1,50,2
10660003,2,12,2021,2,1,1,1,2,1,48,2
10670001,1,62,2021,6,2,2,7,1,1,35,1
10670002,2,65,2021,4,2,2,1,2,1,35,1
10670003,2,29,2021,5,1,2,5,1,1,42,1
10670004,2,27,2021,5,1,2,6,1,1,30,1
10670005,1,25,2021,5,1,2,3,2,1,115,1
10680001,1,45,2021,5,2,1,10,1,1,32,1
10680002,2,45,2021,4,2,1,1,2,1,32,1
10680003,1,15,2021,3,1,2,1,2,1,33,1
10680004,2,13,2021,3,1,2,1,2,1,30,4
10690002,2,45,2021,4,2,1,1,2,1,40,1
10690003,1,17,2021,4,1,1,1,2,1,40,1
10690004,1,15,2021,3,1,1,1,2,1,35,1
10700001,1,86,2021,4,2,1,3,2,1,10, 
10700002,2,84,2021,2,2,1,2,2,1,5, 
10710001,1,77,2021,3,4,1,3,1,1,15, 
10720001,1,41,2021,5,2,1,10,1,8,42,1
10720002,2,38,2021,5,2,1,1,2,8,50,2
10720003,2,40,2021,6,1,2,10,1,8,60,2
10720004,1,12,2021,2,1,1,1,2,8,48,2
10730001,1,39,2021,5,2,1,10,1,1,38,2
10730002,2,38,2021,6,2,1,10,1,1,38,2
10730003,1,9,2021,2,1,1,1,2,1,22,2
10740001,1,46,2021,5,2,1,10,1,1,34,1
10740002,2,46,2021,4,2,1,1,2,1,34,1
10740003,1,11,2021,2,1,1,1,2,1,20,1
10750001,1,55,2021,5,2,2,10,1,1,55,1
10750002,2,53,2021,5,2,2,8,1,1,40,1
10750003,2,26,2021,5,1,2,1,2,1,52,1
10750004,1,23,2021,5,1,2,1,2,1,40,1
10760001,1,49,2021,4,2,2,9,1,1,26,1
10760002,2,46,2021,4,2,1,1,2,1,34,1
10760004,1,18,2021,4,1,1,1,2,1,34,1
10760005,1,15,2021,3,1,1,1,2,1,15,1
10780001,1,69,2021,5,2,1,7,1,1,65,2
10780002,2,71,2021,5,2,1,1,2,1,64,2
10790001,1,47,2021,4,2,2,7,1,1,34,2
10790002,2,45,2021,4,2,1,1,2,1,32,2
10790004,1,16,2021,4,1,1,1,2,1,32,2
10800001,2,80,2021,3,3,2,2,2,1,18, 
10810002,2,55,2021,4,4,1,1,2,1,42,3
10820001,2,84,2021,2,3,2,2,2,1,11, 
10830001,1,33,2021,4,2,2,6,1,1,24,4
10830002,2,33,2021,4,2,1,1,2,1,65,2
10830003,2,15,2021,3,1,2,1,2,1,65,3
10830004,1,11,2021,2,1,2,1,2,1,85,3
10850001,1,57,2021,4,2,2,6,1,8,15,3
10850002,2,55,2021,5,2,2,7,1,8,40,1
10850003,2,24,2021,5,1,2,1,2,8,40,1
10850004,2,21,2021,5,1,2,1,2,8,48,1
10850005,1,18,2021,4,1,2,1,2,8,32,1
10860001,1,59,2021,4,2,1,5,1,8,28,1
10860002,2,54,2021,4,2,1,1,2,8,30,1
10860003,2,32,2021,4,1,1,4,1,8,60,1
10870001,1,54,2021,5,2,1,12,1,8,45,1
10870002,2,48,2021,4,2,2,6,1,8,30,1
10870003,1,22,2021,5,1,2,1,2,8,45,1
10900001,1,47,2021,4,2,1,10,1,8,50,2
10900003,2,17,2021,4,1,1,1,2,8,40,1
10900004,1,16,2021,4,1,1,1,2,8,40,1
10900005,1,11,2021,2,1,1,1,2,8,20,2
10920001,1,50,2021,5,2,1,12,1,8,35,2
10920002,2,50,2021,5,2,1,1,2,8,30,2
10920003,1,17,2021,4,1,2,1,2,8,30,2
10930001,1,60,2021,4,2,1,10,1,8,40,1
10930002,2,52,2021,4,2,1,1,2,8,50,1
10930003,2,32,2021,5,1,2,8,1,8,60,2
10930004,2,32,2021,5,1,2,8,1,8,51,2
10930005,1,26,2021,5,1,2,2,2,8,58,1
10940001,1,56,2021,5,2,2,9,1,1,36,1
10940002,2,57,2021,4,2,2,1,2,1,34,1
10950001,1,41,2021,4,2,1,10,1,8,41,2
10950002,2,39,2021,4,2,1,1,2,8,41,2
10950003,2,13,2021,3,1,1,1,2,8,20,2
10950004,2,11,2021,2,1,1,1,2,8,20,2
10970001,1,52,2021,5,2,1,12,1,8,51,3
10970002,2,51,2021,5,2,1,1,2,8,18,4
10970003,1,22,2021,4,1,2,3,1,8,33,3
10980001,1,43,2021,5,2,1,12,1,8,40,3
10980002,2,43,2021,5,2,1,4,1,8,40,3
10980003,2,63,2021,4,3,1,1,2,8,20,3
10980004,2,14,2021,3,1,1,1,2,8,52,2
10980005,2,12,2021,2,1,1,1,2,8,12,1
11000001,1,61,2021,5,2,2,6,1,5,42,3
11000002,2,61,2021,4,2,2,1,2,5,40,1
11000101,1,37,2021,5,2,1,6,1,5,85,3
11000102,2,36,2021,5,2,1,6,1,5,50,2
11010001,1,54,2021,5,2,2,6,1,5,52,2
11010002,2,54,2021,5,2,1,6,1,5,40,1
11010003,2,26,2021,5,1,1,5,1,5,78,1
11010004,2,19,2021,5,1,1,1,2,5,55,1
11020001,1,55,2021,5,2,1,6,1,5,89,1
11020002,2,51,2021,5,2,1,5,1,5,47,1
11020003,2,20,2021,5,1,1,1,2,5,50,1
11030001,1,60,2021,4,2,1,7,1,5,54,2
11030002,2,51,2021,4,2,1,5,1,5,33,2
11030003,2,27,2021,5,1,2,5,1,5,59,3
11030004,2,25,2021,5,1,2,6,1,5,85,3
11030005,1,23,2021,5,1,1,1,2,5,69,2
11040001,2,63,2021,4,2,1,1,2,5,40,1
11040002,1,61,2021,5,2,1,8,1,5,66,1
11040101,2,29,2021,5,1,2,6,1,13,58,2
11050001,1,49,2021,4,2,1,15,1,5,65,1
11050002,2,48,2021,4,2,1,4,1,5,75,1
11050003,2,20,2021,5,1,1,1,2,5,33,1
11050004,2,18,2021,4,1,1,1,2,5,26,1
11050005,2,15,2021,3,1,1,1,2,5,31,1
11060001,1,67,2021,4,2,2,4,2,5,47,2
11060002,2,62,2021,4,2,2,2,2,5,42,3
11060004,1,32,2021,5,1,2,8,1,5,48,1
11060101,2,34,2021,5,2,1,8,1,5,69,1
11060102,1,35,2021,5,2,1,5,1,5,55,1
11070001,1,57,2021,4,2,1,6,1,5,55,1
11070002,2,57,2021,4,2,1,1,2,5,30,1
11070003,2,31,2021,5,1,1,7,1,5,59,1
11070004,2,29,2021,5,1,1,6,1,5,59,1
11070005,2,23,2021,5,1,1,1,2,5,50,1
11080001,1,86,2021,2,3,1,2,2,5,10,1
11080002,1,27,2021,5,1,1,6,1,5,75,1
11080003,1,22,2021,5,1,1,1,2,5,69,1
11100001,2,51,2021,4,3,1,5,1,5,39,1
11100002,2,26,2021,5,1,1,6,1,5,66,1
11100003,2,21,2021,5,1,1,1,2,5,50,1
11110001,2,48,2021,4,4,2,5,1,5,45,1
11110002,2,28,2021,5,1,2,6,1,5,45,1
11110003,1,24,2021,5,1,2,1,2,5,55,1
11120001,2,88,2021,2,3,2,3,2,5,40,1
11120002,1,27,2021,5,1,2,7,1,5,75,1
11120003,2,22,2021,5,1,2,5,1,5,54,1
11140001,1,46,2021,5,2,1,8,1,5,69,1
11140002,2,44,2021,4,2,2,1,2,5,85,3
11140003,2,17,2021,4,1,1,1,2,5,47,1
11160001,1,51,2021,5,2,1,7,1,5,45,1
11160002,2,51,2021,4,2,1,1,2,5,43,1
11170001,1,82,2021,2,2,1,4,2,5,20,3
11170002,2,80,2021,2,2, ,2,2,5, , 
11180001,1,49,2021,4,2,1,13,1,5,60,1
11180002,2,49,2021,4,2,1,1,2,5,30,1
11180003,2,22,2021,5,1,1,1,2,5,29,1
11180004,1,19,2021,5,1,1,1,2,5,30,1
11190001,1,61,2021,5,2,1,9,1,5,69,3
11190002,2,61,2021,4,2,1,1,2,5,49,3
11190003,1,34,2021,5,1,1,7,1,5,75,1
11190004,2,32,2021,5,1,2,7,1,5,88,1
11190005,1,30,2021,5,1,2,7,1,5,75,1
11200001,1,50,2021,5,2,1,9,1,5,75,1
11200002,2,49,2021,5,2,1,1,2,5,75,1
11220001,2,53,2021,5,3,1,11,1,5,54,2
11220004,1,16,2021,4,1,2,1,2,5,45,1
11230001,1,74,2021,2,2,2,5,2,5,34,1
11230002,2,73,2021,2,2,2,2,2,5,30,1
11250001,1,42,2021,5,2,1,8,1,5,62,1
11250002,2,42,2021,5,2,1,5,1,5,42,1
11250003,1,13,2021,3,1,1,1,2,5,21,1
11250004,1,9,2021,2,1,1,1,2,5,21,1
11260001,1,53,2021,5,2,2,8,1,8,55,1
11260002,2,44,2021,5,2,1,6,1,8,32,1
11260003,1,85,2021,5,2,2,1,2,8,10, 
11260004,2,79,2021,4,2,2,1,2,8,12, 
11260005,1,21,2021,5,1,1,1,2,8,40,1
11260006,2,16,2021,4,1,1,1,2,8,33,1
11290001,1,59,2021,5,2,1,6,1,8,40,1
11290002,2,58,2021,4,2,1,1,2,8,30,1
11350001,1,56,2021,4,2,2,9,1,7,38,2
11360002,2,71,2021,3,2,2,1,2,7,48,1
11380002,2,57,2021,4,2,2,5,1,7,38,2
11390001,1,49,2021,6,2,2,8,1,7,45,2
11400002,2,49,2021,4,2,2,5,1,7,69,3
11410002,2,56,2021,4,2,2,1,2,7,65,1
11420003,2,40,2021,5,1,2,5,1,7,69,1
11430002,2,49,2021,5,2,1,1,2,7,46,2
11440001,1,55,2021,5,2,1,8,1,7,48,2
11440002,2,51,2021,5,2,1,1,2,7,48,2
11440003,1,25,2021,5,1,1,1,2,7,48,2
11440004,1,30,2021,5,1,1,5,1,7,55,2
11460002,2,43,2021,5,2,2,1,2,7,59,3
11470001,1,52,2021,5,2,1,15,1,7,75,2
11470002,2,50,2021,5,2,1,5,1,7,80,2
11470004,2,20,2021,5,1,1,1,2,7,70,2
11480001,1,64,2021,4,2,1,4,2,7,40,2
11480002,2,61,2021,4,2,1,1,2,7,40,2
11490001,1,48,2021,4,2,1,12,1,7,48,3
11490002,2,44,2021,5,2,1,5,1,7,18,3
11490003,1,17,2021,4,1,1,1,2,7,13,3
11490004,1,15,2021,3,1,1,1,2,7,13,3
11510001,1,46,2021,4,2,1,10,1,7,50,1
11510002,2,46,2021,4,2,1,3,1,7,45,1
11510003,1,17,2021,4,1,1,1,2,7,35,1
11510004,2,15,2021,3,1,1,1,2,7,35,1
11520001,1,55,2021,5,2,2,11,1,7,15,4
11520002,2,51,2021,6,2,2,11,1,7,18,4
11520004,2,19,2021,5,1,2,1,2,7,24,2
11530001,1,51,2021,4,2,1,12,1,7,30,3
11530002,2,45,2021,5,2,1,1,2,7,30,3
11530003,2,20,2021,5,1,1,1,2,7,30,3
11530004,1,17,2021,4,1,1,1,2,7,30,3
11560001,1,75,2021,5,2,2,6,2,7,6,2
11560002,2,69,2021,5,2,2,7,2,7,24,3
11580001,1,80,2021,3,2,2,2,2,7,15, 
11580002,2,77,2021,2,2,2,2,2,7,15, 
11590001,1,70,2021,5,2,1,8,1,7,49,2
11590002,2,69,2021,5,2,1,1,2,7,30,2
11620001,1,67,2021,4,2,2,4,2,7,29,2
11620002,2,64,2021,3,2,2,1,2,7,34,3
11620004,1,31,2021,5,1,2,8,1,7,60,1
11630001,2,67,2021,2,3,2,2,2,7,37, 
11640001,2,78,2021,2,3,2,1,2,7,46,2
11660001,1,39,2021,5,2,2,7,1,7,35,2
11660002,2,41,2021,5,2,2,1,2,7,55,2
11670001,1,65,2021,4,1,2,5,1,7,50,1
11680002,2,89,2021,2,2, ,1,2,7, , 
11690002,2,55,2021,4,2,1,6,1,7,45,1
11700001,1,66,2021,3,2,2,5,1,7,55,2
11700002,2,62,2021,3,2,2,1,2,7,55,2
11710001,1,63,2021,4,2,1,7,1,7,45,1
11710002,2,57,2021,4,2,2,1,2,7,45,1
11720001,1,44,2021,5,2,2,7,1,7,47,2
11760001,1,55,2021,5,2,2,9,1,8,43,2
11760002,2,55,2021,4,2,1,5,1,8,39,2
11760003,1,22,2021,5,1,2,1,2,8,40,3
11760004,2,17,2021,4,1,2,1,2,8,34,1
11800001,2,53,2021,6,1,2,3,1,8,25,4
11810001,2,63,2021,4,4,1,1,2,8,33,3
11810002,2,28,2021,5,1,2,6,1,8,100,1
11910001,1,53,2021,5,2,2,15,1,8,54,1
11910002,2,49,2021,5,2,1,2,1,8,9,1
11910003,1,22,2021,5,1,2,1,2,8,30,3
11910004,1,19,2021,5,1,2,1,2,8,20,1
11920001,1,48,2021,5,2,1,12,1,8,40,2
11920002,2,47,2021,6,2,1,10,1,8,40,2
11920004,2,13,2021,3,1,1,1,2,8,25,2
12040001,1,59,2021,4,2,1,11,1,7,34,1
12040002,2,55,2021,3,2,1,1,2,7,34,1
12040003,1,26,2021,5,1,1,1,2,7,45,1
12050001,1,67,2021,4,2,1,5,1,7,42,3
12050002,2,56,2021,3,2,2,1,2,7,28,1
12070001,1,80,2021,3,2,1,6,2,7,2,1
12070002,2,72,2021,2,2,1,1,2,7,20,1
12100001,1,80,2021,4,2,1,3,2,7,39,3
12100002,2,72,2021,4,2,1,2,2,7,32,3
12100003,1,48,2021,4,1,1,7,1,7,39,1
12110001,2,60,2021,5,2,1,5,1,7,70,2
12110002,1,63,2021,4,2,1,8,1,7,67,2
12110003,1,37,2021,5,1,1,6,1,7,68,2
12110004,1,27,2021,5,1,1,1,2,7,68,2
12140001,1,64,2021,2,4,2,3,1,7,16,1
12160001,1,57,2021,4,2,2,8,1,7,40,3
12160002,2,51,2021,5,2,1,5,1,7,68,2
12170001,1,50,2021,5,2,1,5,1,7,60,2
12170002,2,54,2021,5,2,1,1,2,7,50,2
12180001,1,53,2021,5,2,1,9,1,7,69,1
12180002,2,52,2021,4,2,1,6,1,7,64,1
12200001,2,62,2021,4,4,2,5,1,7,56,1
12220001,1,55,2021,4,1,2,7,1,7,69,1
12240001,1,66,2021,3,2,2,5,1,7,38,3
12260001,2,37,2021,4,1,2,8,1,7,44,3
12270001,1,39,2021,4,1,2,7,1,7,48,1
12280001,2,40,2021,4,1,2,6,1,7,56,3
12290002,2,39,2021,5,2,1,1,2,7,52,1
12310001,1,77,2021,2,2,1,1,2,7,13,1
12310002,2,73,2021,3,2,1,1,2,7,13,1
12320001,1,47,2021,5,2,1,9,1,7,48,2
12320002,2,43,2021,5,2,1,1,2,7,42,2
12330001,1,63,2021,4,2,2,6,1,7,57,2
12340001,1,62,2021,4,2,2,6,1,7,50,2
12340002,2,62,2021,4,2,2,1,2,7,50,2
12340003,1,38,2021,5,1,2,6,1,7,72,1
12350002,2,51,2021,4,2,2,1,2,7,55,3
12360001,1,66,2021,4,2,2,7,1,7,55,3
12360002,2,64,2021,4,2,1,1,2,7,55,3
12370002,2,43,2021,5,2,2,1,2,7,45,2
12380001,1,40,2021,5,2,2,9,1,7,65,2
12380002,2,41,2021,5,2,1,1,2,7,55,2
12390001,1,69,2021,4,2,2,9,1,7,45,3
12400001,1,67,2021,3,2,2,8,1,7,46,2
12400002,2,64,2021,3,2,2,4,1,7,50,2
12400004,1,38,2021,5,1,2,6,1,7,50,2
12420001,1,44,2021,4,2,1,7,1,7,60,3
12420002,2,45,2021,4,2,1,1,2,7,60,3
12420003,1,14,2021,3,1,1,1,2,7,32,3
12440002,2,58,2021,5,2,2,5,1,7,60,1
12450001,1,49,2021,5,2,1,8,1,7,50,1
12450002,2,49,2021,4,2,1,1,2,7,56,1
12450003,1,19,2021,5,1,1,1,2,7,40,1
12460001,1,52,2021,4,2,1,8,1,7,68,2
12460002,2,52,2021,4,2,1,1,2,7,54,2
12460003,2,24,2021,5,1,1,1,2,7,55,2
12460005,1,16,2021,4,1,2,1,2,7,30,1
12470001,1,49,2021,5,2,1,8,1,7,30,2
12470002,2,47,2021,4,2,1,1,2,7,50,2
12470003,1,19,2021,5,1,2,1,2,7,35,1
12470004,1,16,2021,4,1,1,1,2,7,35,2
12480001,1,53,2021,5,2,2,7,1,7,60,1
12480002,2,52,2021,5,2,2,1,2,7,50,1
12490001,1,58,2021,5,2,1,6,1,1,30,1
12490002,2,54,2021,5,2,1,5,1,1,20,1
12490004,1,22,2021,5,1,1,1,2,1,69,1
12490005,2,18,2021,5,1,1,1,2,1,28,1
12500001,1,59,2021,5,2,2,8,1,1,80,1
12500002,2,58,2021,6,2,1,17,1,1,55,1
12500003,1,30,2021,6,1,2,12,1,1,62,1
12500004,2,25,2021,5,1,2,6,1,1,50,3
12510001,1,55,2021,5,2,1,12,1,1,34,1
12510002,2,54,2021,5,2,1,6,1,1,34,1
12510003,1,28,2021,5,1,2,1,2,1,35,2
12510004,1,26,2021,5,1,2,6,1,1,69,1
12550001,2,81,2021,2,3,2,2,2,1,11, 
12570001,1,64,2021,4,2,1,1,2,1,60,3
12570002,2,61,2021,4,2,1,1,2,1,60,2
12570003,1,33,2021,5,1,1,7,1,1,70,3
12570004,2,31,2021,5,1,1,1,2,1,78,3
12580001,1,76,2021,5,2,1,3,2,1,13,1
12580002,2,72,2021,4,2,1,5,1,1,13,1
12590001,2,57,2021,4,3,1,4,1,4,65,2
12590002,1,33,2021,5,1,1,8,1,4,58,2
12590003,2,30,2021,5,1,1,8,1,4,65,2
12610001,2,53,2021,4,3,1,5,1,4,49,1
12610002,2,23,2021,5,1,1,1,2,4,74,1
12610003,1,22,2021,4,1,1,1,2,4,89,1
12650001,1,57,2021,4,2,1,6,1,4,87,1
12650002,2,57,2021,4,2,1,5,1,4,41,1
12650003,2,14,2021,3,1,1,1,2,4,29,1
12660001,2,72,2021,5,3,2,10,2,1,12,1
12660002,2,46,2021,5,1,1,7,1,1,35,1
12680001,1,58,2021,4,2,2,6,1,1,45,1
12680002,2,52,2021,4,2,2,8,1,1,45,1
12680003,1,26,2021,5,1,2,5,1,1,62,1
12680004,1,23,2021,5,1,2,3,2,1,34,1
12690001,1,82,2021,4,2,2,1,2,1,21,3
12690002,2,78,2021,3,2,2,1,2,1,16,1
12690003,1,58,2021,4,4,2,5,1,1,45,2
12690004,2,51,2021,4,4,1,1,2,1,110,3
12730001,2,52,2021,4,3,2,3,2,1,34,3
12740001,1,78,2021,3,2,2,4,2,1,30,2
12740002,2,74,2021,3,2,2,2,2,1,42,1
12760001,1,52,2021,6,2,1,4,1,1,24,2
12760002,2,48,2021,6,2,1,1,2,1,14,2
12760003,1,15,2021,3,1,1,1,2,1,6,2
12760004,2,11,2021,2,1,1,1,2,1,10,2
12760005,1,8,2021,2,1, ,1,2,1, , 
12770001,2,80,2021,2,3,2,3,2,1,19,1
12780002,2,52,2021,5,2,2,3,1,1,35,2
12780003,1,20,2021,4,1,1,1,2,1,50,1
12780005,1,54,2021,5,1,1,18,1,1,200,1
12790002,2,51,2021,4,2,1,1,2,1,30,2
12790003,1,44,2021,5,1,2,7,1,1,43,2
12810001,1,44,2021,5,2,2,9,1,4,89,3
12810002,2,42,2021,5,2,1,1,2,4,55,3
12810003,1,14,2021,3,1,2,1,2,4,21,3
12810004,2,11,2021,2,1,2,1,2,4,21,3
12830001,1,42,2021,5,2,2,9,1,4,69,1
12830002,2,39,2021,5,2,1,1,2,4,45,1
12830003,1,15,2021,3,1,2,1,2,4,21,1
12830004,2,10,2021,2,1,2,1,2,4,21,1
12840002,2,41,2021,5,2,1,8,1,8,54,1
12840003,1,17,2021,4,1,1,1,2,8,23,1
12850002,2,47,2021,5,2,1,6,1,8,55,2
12850003,1,17,2021,4,1,1,1,2,8,20,2
12850004,1,14,2021,3,1,1,1,2,8,20,2
12860001,1,50,2021,4,2,1,7,1,4,89,2
12860002,2,47,2021,4,2,2,7,1,4,43,2
12860003,2,21,2021,5,1,2,1,2,4,35,1
12860004,1,16,2021,4,1,2,1,2,4,21,1
12870001,2,65,2021,4,3,1,5,1,4,79,2
12870002,2,36,2021,5,1,1,5,1,4,69,2
12880001,1,48,2021,4,2,2,7,1,4,79,3
12880002,2,46,2021,4,2,2,1,2,4,55,3
12880003,1,16,2021,4,1,2,1,2,4,21,3
12900001,1,57,2021,5,2,1,10,1,7,60,1
12900002,2,59,2021,4,2,1,1,2,7,39,1
12900003,1,29,2021,5,1,1,7,1,7,39,1
12910001,1,63,2021,5,2,2,6,1,7,37,2
12910002,2,62,2021,4,2,2,2,2,7,37,2
12930001,1,62,2021,4,2,1,7,1,7,48,3
12930002,2,61,2021,3,2,2,1,2,7,29,1
12960001,1,67,2021,4,2,1,1,2,2,43,2
12960002,2,62,2021,4,2,1,4,1,2,33,2
12980001,1,44,2021,5,2,2,12,1,2,44,2
12980002,2,41,2021,5,2,2,1,2,2,45,2
12990001,1,64,2021,5,2,1,7,1,2,49,3
12990002,2,60,2021,4,2,1,1,2,2,49,3
12990005,2,21,2021,5,1,1,6,1,2,50,3
13000001,2,76,2021,4,3,1,4,2,2,34,1
13000002,1,40,2021,5,1,1,18,1,2,85,2
13010004,1,28,2021,4,1,1,1,2,2,33,2
13010005,2,72,2021,3,4,2,1,2,2,13, 
13040001,1,77,2021,4,2,1,4,2,2,33,1
13040002,2,72,2021,3,2,2,4,2,2,28,2
13060001,2,48,2021,4,4,1,5,1,2,43,1
13060002,2,26,2021,4,1,1,5,1,2,43,1
13060003,1,24,2021,4,1,1,5,1,2,48,1
13070001,1,46,2021,4,2,1,8,1,2,46,2
13070002,2,39,2021,4,2,1,1,2,2,45,2
13080001,1,59,2021,4,4,1,7,1,2,49,3
13080002,1,30,2021,5,1,1,5,1,2,45,3
13090001,1,81,2021,4,2,2,2,2,2,10, 
13090002,2,74,2021,3,2,2,2,2,2,10, 
13100001,2,77,2021,2,3,2,2,2,2,13, 
13110001,2,63,2021,4,4,2,5,1,2,55,1
13130001,1,73,2021,4,2,2,5,1,2,18, 
13130002,2,68,2021,2,2,2,2,2,2,43,3
13140001,2,87,2021,2,3,2,2,2,2,10, 
13150001,1,48,2021,5,2,1,9,1,2,43,3
13150002,2,48,2021,5,2,1,1,2,2,42,3
13150003,2,75,2021,2,3,1,2,2,2,10, 
13150004,2,23,2021,5,1,1,1,2,2,39,3
