id,gender,age,year,school,mar,income,job,region,phone_usage_per_m,telecom
370001,1,55,2024,5,2,9,1,8,60,2
370002,2,55,2024,4,2,7,1,8,60,1
380001,1,47,2024,5,2,10,1,8,58,2
380002,2,45,2024,6,2,8,1,8,62,2
390001,2,56,2024,4,2,1,2,4,22,1
390002,2,30,2024,5,1,6,1,4,37,1
390003,1,27,2024,5,1,6,1,4,50,1
390004,1,57,2024,5,2,1,2,4,38,2
400001,1,67,2024,4,2,5,1,4,52,3
400002,2,63,2024,3,2,4,1,4,34,3
400101,1,37,2024,5,2,12,1,4,50,1
400102,2,37,2024,5,2,1,2,4,50,1
410002,2,58,2024,4,4,5,1,4,40,2
410003,2,20,2024,5,1,1,2,4,35,2
420001,1,44,2024,4,2,9,1,4,86,2
420002,2,44,2024,4,2,1,1,4,108,2
420003,1,17,2024,4,1,1,2,4,86,2
420004,1,9,2024,2,1,1,2,4,25, 
430001,1,43,2024,4,2,7,1,4,45,1
430002,2,43,2024,5,2,6,1,4,65,1
430003,1,15,2024,3,1,1,2,4,45,1
430004,1,13,2024,3,1,1,2,4,25,1
440001,1,62,2024,5,2,1,2,4,74,1
440002,2,59,2024,4,2,1,2,4,15,3
440003,2,34,2024,5,1,6,1,4,15,4
440004,2,31,2024,5,1,6,1,4,22,4
460001,1,52,2024,5,2,11,1,1,34,1
460002,2,48,2024,4,2,7,1,1,34,1
470001,1,62,2024,4,2,9,1,8,34,1
470002,2,88,2024,2,3,1,2,8,19,1
470003,2,55,2024,4,2,1,2,8,34,1
480001,1,84,2024,3,2,5,1,1,34,1
480002,2,78,2024,3,2,5,1,1,34,1
490001,2,60,2024,4,2,11,1,1,27,1
490003,1,29,2024,5,1,7,1,1,55,1
500001,2,63,2024,4,4,5,1,1,31,1
510001,2,80,2024,2,3,7,1,1,22,1
520001,1,63,2024,4,2,9,1,1,31,1
520002,2,52,2024,4,2,6,1,1,31,1
530001,1,76,2024,3,2,5,1,1,22,1
530002,2,77,2024,3,2,1,2,1,22,1
530003,1,55,2024,4,2,9,1,1,38,1
540001,1,77,2024,3,2,5,1,1,34,3
540002,2,67,2024,3,2,1,2,1,34,3
540003,2,36,2024,4,1,7,1,1,51,3
550001,1,79,2024,2,3,1,2,1,34,3
550002,1,43,2024,4,2,7,1,1,44,3
550003,2,41,2024,4,2,7,1,1,44,3
560001,1,50,2024,5,2,10,1,1,22,3
560002,2,47,2024,4,2,1,2,1,34,3
570001,1,66,2024,4,2,8,1,1,34,3
570002,2,66,2024,4,2,7,1,1,34,3
580001,1,80,2024,3,2,8,1,1,17,3
580002,2,76,2024,3,2,1,2,1,17,3
590001,1,49,2024,4,1,9,1,1,50,2
600002,2,62,2024,3,2,1,2,1,34,1
600005,1,28,2024,5,1,7,1,1,48,1
610001,2,33,2024,5,1,7,1,1,48,1
620001,2,41,2024,5,1,9,1,1,45,2
630001,1,46,2024,5,2,9,1,1,45,2
630002,2,44,2024,4,2,9,1,1,37,2
640001,2,61,2024,4,2,9,1,1,34,1
640002,1,36,2024,5,1,9,1,1,34,1
650001,1,82,2024,3,2,5,1,8,22,1
650002,2,84,2024,2,2,5,1,8,22,1
660002,2,59,2024,5,2,9,1,1,38,3
670001,1,58,2024,5,2,13,1,1,49,2
670002,2,56,2024,5,2,1,2,1,49,2
670003,1,29,2024,5,1,7,1,1,49,2
680002,2,87,2024,4,2,1,2,1,30,4
690001,1,58,2024,6,2,10,1,1,51,1
690002,2,55,2024,5,2,6,1,1,37,1
700002,2,58,2024,4,2,7,1,1,33,3
700003,2,33,2024,5,1,7,1,1,38,2
710001,1,57,2024,5,2,11,1,1,47,2
720002,2,41,2024,5,2,9,1,1,67,2
720007,1,16,2024,4,1,1,2,1,34,2
730002,2,59,2024,5,2,8,1,1,50,2
730003,2,33,2024,5,1,8,1,1,48,2
740001,1,60,2024,5,2,11,1,1,40,1
740002,2,56,2024,4,2,1,2,1,40,1
750002,2,61,2024,5,2,1,2,1,40,1
760002,2,59,2024,4,2,7,1,1,57,1
760003,1,30,2024,5,1,11,1,1,36,4
780001,1,91,2024,3,2,3,2,1,10, 
780002,2,92,2024,2,2,3,2,1,10, 
810001,1,74,2024,4,2,4,1,1,28,1
810002,2,69,2024,4,2,4,1,1,35,1
810101,1,34,2024,5,1,10,1,1,69,2
820001,1,54,2024,5,2,15,1,8,64,1
820002,2,51,2024,5,2,5,1,8,45,1
820003,1,22,2024,5,1,1,2,8,60,1
830001,1,54,2024,5,2,12,1,8,69,1
830002,2,52,2024,5,2,6,1,8,42,1
830003,2,25,2024,5,1,7,1,8,44,1
870001,1,62,2024,5,2,11,1,8,62,1
870002,2,57,2024,5,2,6,1,8,55,1
870003,2,26,2024,5,2,10,1,8,55,1
890001,1,62,2024,5,2,12,1,8,52,2
890002,2,60,2024,4,2,2,1,8,39,2
890003,2,30,2024,5,1,8,1,8,52,2
890004,1,29,2024,5,1,8,1,8,55,3
900001,1,61,2024,4,2,6,1,8,54,2
900002,2,58,2024,4,2,12,1,8,55,2
900003,1,33,2024,5,1,8,1,8,55,2
900004,1,30,2024,5,1,8,1,8,55,2
930001,1,73,2024,4,2,7,1,1,40,2
930002,2,66,2024,4,2,8,1,1,45,2
930004,2,30,2024,5,1,8,1,1,65,2
940001,1,60,2024,5,2,9,1,1,51,1
940002,2,56,2024,4,2,4,1,1,34,2
940004,1,30,2024,5,1,9,1,1,48,2
950001,1,75,2024,3,2,1,2,5,39,3
950002,2,71,2024,3,2,5,1,5,39,3
950004,2,37,2024,5,1,7,1,5,49,3
960001,1,51,2024,5,2,10,1,1,32,3
970001,1,76,2024,3,2,7,1,1,45,2
970002,2,74,2024,2,2,2,2,1,40,2
980002,2,64,2024,4,2,7,1,1,36,2
990001,1,76,2024,5,2,6,1,1,28,2
990002,2,71,2024,4,2,1,2,1,28,2
1000001,1,47,2024,5,2,9,1,1,43,1
1000002,2,46,2024,5,2,7,1,1,38,2
1010002,2,49,2024,5,2,6,1,1,38,2
1010003,1,18,2024,4,1,1,2,1,28,2
1010004,2,15,2024,3,1,1,2,1,28,2
1020002,2,82,2024,4,3,1,2,1,30,2
1020003,1,58,2024,4,2,8,1,1,78,2
1030001,1,76,2024,4,2,6,2,1,28,2
1030002,2,69,2024,3,2,1,2,1,28,2
1040002,2,55,2024,5,2,9,1,1,40,4
1060001,1,58,2024,5,2,11,1,1,65,1
1060002,2,56,2024,5,2,6,1,1,55,1
1060004,2,20,2024,5,1,1,2,1,45,1
1070001,1,53,2024,5,2,11,1,1,58,2
1070002,2,50,2024,5,2,10,1,1,55,1
1070003,2,16,2024,4,1,1,2,1,42,1
1080002,2,75,2024,2,2,5,1,1,12,3
1080003,1,50,2024,4,4,7,1,1,41,3
1090001,1,52,2024,5,2,11,1,1,69,1
1090002,2,52,2024,5,2,1,2,1,37,1
1100001,1,54,2024,5,2,10,1,1,44,1
1100002,2,51,2024,5,2,1,2,1,33,1
1110001,1,68,2024,5,2,8,1,1,41,2
1110002,2,63,2024,5,2,1,2,1,33,2
1120001,1,58,2024,5,2,7,1,1,44,3
1120002,2,53,2024,5,2,7,1,1,89,1
1120003,2,26,2024,5,1,6,1,1,60,1
1150001,1,54,2024,5,2,9,1,1,75,3
1150002,2,51,2024,5,2,1,2,1,47,3
1160001,1,55,2024,4,2,11,1,1,61,2
1160002,2,56,2024,5,2,1,2,1,44,2
1160003,1,23,2024,5,1,4,2,1,61,2
1170001,1,55,2024,5,2,9,1,1,24,1
1170002,2,50,2024,5,2,1,2,1,24,1
1170003,1,23,2024,5,1,4,2,1,75,1
1180001,1,53,2024,6,2,14,1,1,69,1
1180002,2,54,2024,5,2,1,2,1,34,1
1180003,1,17,2024,4,1,1,2,1,34,1
1190002,2,46,2024,5,2,7,1,1,40,3
1200001,1,63,2024,5,2,10,1,1,75,3
1200002,2,60,2024,5,2,1,2,1,35,3
1210001,1,64,2024,5,2,12,1,1,65,2
1210002,2,61,2024,5,2,1,2,1,45,2
1210004,1,33,2024,5,1,8,1,1,60,2
1220001,2,86,2024,2,3,4,2,1,35,3
1230002,1,68,2024,4,2,8,1,1,40,3
1230003,2,65,2024,4,2,5,1,1,35,3
1240001,1,82,2024,4,2,7,1,1,35,2
1240002,2,78,2024,2,2,1,2,1,35,2
1260001,1,62,2024,4,2,10,1,1,45,2
1260002,2,61,2024,4,2,5,1,1,46,1
1270001,1,62,2024,5,2,13,1,1,50,2
1270002,2,58,2024,4,2,1,2,1,45,2
1280001,2,55,2024,4,2,7,1,1,50,1
1280002,1,59,2024,4,2,8,1,1,50,1
1290001,1,60,2024,4,2,10,1,1,58,1
1290002,2,60,2024,4,2,1,2,1,48,1
1290003,1,34,2024,5,1,9,1,1,65,1
1300001,1,66,2024,5,2,13,1,1,55,1
1300002,2,61,2024,5,2,12,1,1,55,1
1300004,1,34,2024,5,1,8,1,1,60,1
1310001,2,47,2024,5,2,7,1,1,50,1
1310002,1,48,2024,5,2,8,1,1,58,1
1320001,1,69,2024,5,2,7,1,1,45,2
1320002,2,67,2024,5,2,7,1,1,39,2
1320101,1,39,2024,5,2,9,1,1,40,2
1320102,2,34,2024,5,2,8,1,1,45,2
1330001,2,62,2024,4,3,11,1,1,45,3
1340001,1,43,2024,5,2,11,1,8,42,2
1340002,2,43,2024,5,2,4,1,8,45,2
1340003,2,13,2024,3,1,1,2,8,9,4
1350001,2,74,2024,4,3,2,2,1,22,1
1360001,1,78,2024,2,2,3,2,1,20,2
1360002,2,70,2024,2,2,1,2,1,20,2
1380001,1,75,2024,5,2,3,2,1,20,1
1380002,2,74,2024,3,2,3,2,1,28,1
1470002,2,61,2024,4,2,6,1,1,28,2
1470003,2,35,2024,5,1,8,1,1,54,2
1500002,2,49,2024,4,2,6,1,1,35,3
1500003,1,20,2024,5,1,1,2,1,40,3
1500004,2,83,2024,2,3,1,2,1,12, 
1510001,1,70,2024,4,2,6,1,4,25,2
1510002,2,67,2024,4,2,1,2,4,23,2
1510003,1,44,2024,5,1,11,1,4,72,1
1520002,2,74,2024,4,2,2,2,1,30,2
1520004,2,46,2024,4,1,8,1,1,60,2
1520005,1,19,2024,5,1,3,2,1,40,2
1530001,1,67,2024,5,2,8,1,1,34,1
1530002,2,67,2024,4,2,6,1,1,28,1
1540001,1,66,2024,5,2,10,1,1,47,1
1540002,2,65,2024,4,2,7,1,1,38,1
1540003,1,38,2024,4,1,7,1,1,50,1
1550001,2,42,2024,5,2,7,1,8,30,2
1550002,1,49,2024,5,2,10,1,8,50,2
1560001,2,68,2024,5,3,1,2,1,27,1
1560002,1,43,2024,6,1,11,1,1,63,1
1570001,2,55,2024,4,2,8,2,1,37,2
1580001,2,66,2024,4,1,6,1,1,39,2
1590001,1,65,2024,5,2,7,1,1,27,1
1590002,2,62,2024,5,2,5,1,1,27,1
1590003,2,34,2024,5,1,8,1,1,53,1
1600001,2,41,2024,4,2,1,2,1,55,1
1610001,1,68,2024,5,2,10,1,1,33,2
1610002,2,64,2024,4,2,1,2,1,56,2
1620001,2,44,2024,4,2,1,2,1,45,1
1630001,1,58,2024,5,2,12,1,1,28,2
1630002,2,58,2024,5,2,6,1,1,36,2
1630003,2,34,2024,5,1,6,1,1,76,2
1640001,1,59,2024,5,2,14,1,1,52,1
1640002,2,56,2024,5,2,1,2,1,42,2
1650001,1,50,2024,5,2,14,1,1,58,3
1650002,2,49,2024,5,2,1,2,1,48,3
1660001,1,58,2024,5,2,9,1,1,69,1
1660002,2,49,2024,5,2,6,1,1,39,1
1660003,1,23,2024,5,1,6,1,1,55,1
1670001,1,49,2024,5,2,10,1,1,35,3
1670002,2,44,2024,5,2,6,1,1,60,2
1670003,1,15,2024,3,1,1,2,1,32,3
1680002,2,55,2024,4,2,5,1,1,36,2
1680003,1,29,2024,5,1,9,1,1,36,2
1680004,1,26,2024,5,1,5,1,1,36,2
1690001,1,51,2024,5,2,9,1,1,56,1
1690002,2,49,2024,5,2,9,1,1,34,1
1700001,1,49,2024,5,2,11,1,1,35,1
1700002,2,44,2024,5,2,6,1,1,27,2
1700003,1,14,2024,3,1,1,2,1,27,2
1710001,1,58,2024,5,2,11,1,1,47,1
1710002,2,56,2024,5,2,1,2,1,47,1
1720001,1,55,2024,5,2,12,1,1,54,1
1720002,2,51,2024,5,2,8,1,1,54,1
1720003,1,25,2024,5,1,6,1,1,48,1
1730001,1,49,2024,5,2,15,1,1,72,1
1730002,2,48,2024,5,2,7,1,1,40,1
1740001,1,61,2024,5,2,10,1,8,50,3
1740002,2,59,2024,5,2,1,2,8,50,3
1740003,2,32,2024,5,1,8,1,8,50,3
1760001,1,58,2024,5,2,18,1,8,38,2
1760002,2,52,2024,5,2,1,2,8,35,2
1760004,2,23,2024,5,1,2,1,8,71,2
1770001,1,55,2024,4,2,18,1,8,84,3
1770002,2,55,2024,5,2,1,2,8,40,3
1800001,1,57,2024,5,2,12,1,8,42,1
1800002,2,54,2024,5,2,1,2,8,41,1
1840001,1,56,2024,4,2,7,1,8,55,3
1840002,2,55,2024,4,2,1,2,8,55,3
1840003,1,26,2024,5,1,8,1,8,55,3
1850001,1,55,2024,5,2,10,1,8,65,1
1850002,2,50,2024,5,2,6,1,8,26,1
1850003,2,28,2024,5,1,7,1,8,20,1
1850004,2,27,2024,5,1,6,1,8,30,1
1870001,1,50,2024,5,2,16,1,8,35,1
1870002,2,49,2024,5,2,1,2,8,32,1
1870003,2,22,2024,5,1,6,2,8,35,1
1880001,1,61,2024,5,2,12,1,8,45,3
1880002,2,57,2024,5,2,13,1,8,55,3
1890001,1,85,2024,5,2,1,2,8,30, 
1890002,2,82,2024,5,2,1,2,8,27, 
1960001,1,86,2024,4,2,5,2,1,12, 
1960002,2,79,2024,4,2,1,2,1,18,2
1980001,1,55,2024,4,2,8,1,1,38,3
1990001,1,59,2024,5,2,10,1,1,45,3
1990002,2,57,2024,5,2,9,1,1,45,3
1990003,1,29,2024,5,1,9,1,1,65,3
2000001,1,69,2024,4,2,8,1,1,45,2
2000002,2,66,2024,4,2,6,1,1,45,2
2000005,1,26,2024,6,1,1,2,1,65,2
2010001,2,72,2024,4,4,6,1,8,35,1
2010002,1,44,2024,5,1,8,1,8,62,1
2030001,1,43,2024,4,2,9,1,1,35,1
2030002,2,44,2024,5,2,9,1,1,48,1
2030003,2,19,2024,5,1,1,2,1,26,1
2040001,2,62,2024,4,4,7,1,8,35,1
2050001,1,54,2024,5,1,11,1,1,58,3
2060001,2,91,2024,2,3,3,2,1,15, 
2070001,1,60,2024,5,2,10,1,1,45,2
2070002,2,58,2024,5,2,9,1,1,45,2
2070003,1,24,2024,5,1,1,2,1,75,2
2080001,1,64,2024,4,2,9,1,1,35,1
2080002,2,61,2024,4,2,1,2,1,35,1
2080004,2,30,2024,5,1,9,1,1,62,1
2100001,1,86,2024,2,2,4,2,1,26,1
2100002,2,69,2024,4,2,1,2,1,25,1
2110001,1,76,2024,4,2,1,2,1,19,2
2110002,2,71,2024,4,2,1,2,1,39,2
2110003,1,45,2024,5,1,9,1,1,70,2
2120001,1,86,2024,3,2,3,2,4,10, 
2120002,2,82,2024,2,2,3,2,4,12, 
2130001,1,81,2024,4,2,5,1,1,9, 
2130002,2,79,2024,4,2,1,2,1,9, 
2140001,1,79,2024,2,2,1,2,1,15, 
2140002,2,75,2024,2,2,1,2,1,13, 
2140004,1,43,2024,5,1,8,1,1,55,1
2150001,1,76,2024,4,2,7,1,1,19,2
2150002,2,68,2024,4,2,1,2,1,45,2
2170001,1,56,2024,5,2,9,1,1,35,1
2170002,2,52,2024,5,2,9,1,1,35,1
2170003,2,28,2024,5,1,7,1,1,65,1
2180001,1,64,2024,4,2,9,1,1,45,3
2180002,2,57,2024,4,2,1,2,1,45,3
2180003,2,32,2024,5,1,7,1,1,65,3
2190001,1,49,2024,5,2,9,1,1,62,1
2190002,2,45,2024,5,2,1,2,1,55,1
2190003,2,15,2024,3,1,1,2,1,32,1
2200001,1,70,2024,3,2,7,1,1,25,1
2200002,2,68,2024,4,2,1,2,1,35,1
2200004,1,41,2024,5,1,8,1,1,42,1
2210001,1,85,2024,2,2,1,2,1,15, 
2210002,2,80,2024,2,2,1,2,1,15, 
2210003,1,57,2024,5,1,8,1,1,65,3
2220001,1,68,2024,4,2,7,1,1,35,1
2220002,2,64,2024,4,2,1,2,1,35,1
2220003,2,31,2024,5,1,9,1,1,75,2
2230001,2,88,2024,3,3,1,2,1,15, 
2230002,1,52,2024,5,1,9,1,1,65,1
2240001,1,68,2024,4,2,8,1,1,32,2
2240002,2,66,2024,4,2,6,1,1,36,2
2250001,1,56,2024,5,2,16,1,1,58,2
2250002,2,51,2024,4,2,1,2,1,32,2
2250003,1,23,2024,5,1,1,2,1,34,2
2250004,2,21,2024,5,1,1,2,1,58,2
2260001,1,50,2024,5,2,18,1,1,54,1
2260002,2,49,2024,5,2,1,2,1,32,1
2260003,1,18,2024,4,1,1,2,1,22,1
2260004,1,16,2024,4,1,1,2,1,24,1
2270001,1,71,2024,4,2,6,1,1,27,1
2270002,2,65,2024,4,2,1,2,1,27,1
2270003,2,41,2024,5,1,9,1,1,62,1
2270004,2,37,2024,5,1,11,1,1,70,1
2280001,1,85,2024,3,2,4,2,1,12, 
2280002,2,82,2024,3,2,2,2,1,17,2
2290001,1,47,2024,6,2,16,1,1,53,1
2290002,2,46,2024,6,2,1,2,1,36,1
2290003,2,12,2024,2,1,1,2,1,22,1
2300001,1,55,2024,5,2,11,1,1,46,2
2300002,2,55,2024,5,2,7,1,1,34,2
2300003,2,32,2024,5,1,9,1,1,63,2
2300004,1,29,2024,5,1,7,1,1,72,2
2300005,1,25,2024,5,1,1,2,1,70,2
2310001,1,58,2024,5,2,10,1,1,42,2
2310002,2,58,2024,5,2,13,1,1,43,2
2310003,2,34,2024,5,1,2,1,1,67,2
2310004,1,30,2024,5,1,12,1,1,68,2
2320001,1,60,2024,6,2,14,1,1,50,2
2320002,2,60,2024,6,2,1,2,1,32,2
2320004,1,30,2024,5,1,7,1,1,72,2
2320003,1,32,2024,6,1,11,1,1,80,2
2330001,1,73,2024,3,3,4,1,1,18,2
2330003,2,56,2024,4,4,8,1,1,1,1
2340001,1,46,2024,5,2,9,1,8,79,1
2340002,2,46,2024,5,2,1,2,8,79,1
2340003,2,16,2024,4,1,1,2,8,79,1
2340004,1,14,2024,3,1,1,2,8,20,1
2350001,1,47,2024,5,2,6,1,8,25,4
2350002,2,50,2024,4,2,1,2,8,25,4
2350003,2,16,2024,4,1,1,2,8,15,3
2350004,1,8,2024,2,1,1,2,8,15,3
2350005,1,74,2024,3,3,4,2,8,25,2
2400001,1,71,2024,4,2,6,1,8,35,1
2400002,2,70,2024,3,2,1,2,8,35,1
2410001,1,66,2024,5,2,8,1,8,35,1
2410002,2,59,2024,4,2,7,1,8,55,1
2410003,1,35,2024,5,1,10,1,8,69,1
2420001,1,65,2024,6,2,10,1,8,49,1
2420002,2,58,2024,6,2,10,1,8,49,1
2420003,1,31,2024,5,1,1,2,8,25,1
2420004,1,27,2024,6,1,3,2,8,36,1
2440001,1,39,2024,5,2,11,1,8,48,1
2440002,2,39,2024,5,2,1,2,8,48,1
2440003,1,15,2024,3,1,1,2,8,40,1
2440004,2,11,2024,2,1,1,2,8,30,1
2450001,1,49,2024,5,2,11,1,8,110,3
2450002,2,49,2024,4,2,5,1,8,70,3
2450003,2,22,2024,5,1,3,2,8,44,3
2450004,2,20,2024,5,1,1,2,8,44,3
2450005,1,19,2024,5,1,1,2,8,130,3
2460001,1,72,2024,3,2,6,1,8,45,1
2460002,2,68,2024,2,2,1,2,8,23,1
2620001,1,49,2024,5,2,12,1,8,80,3
2620002,2,48,2024,5,2,6,1,8,150,3
2620003,1,20,2024,5,1,1,2,8,60,3
2640001,1,60,2024,5,2,8,1,8,80,1
2640002,2,55,2024,5,2,8,1,8,70,3
2640003,2,33,2024,5,1,8,1,8,150,3
2640004,2,31,2024,5,2,11,1,8,70,3
2690001,1,64,2024,5,2,9,1,8,50,2
2690002,2,61,2024,4,2,2,2,8,40,2
2690003,1,36,2024,5,1,7,1,8,65,2
2700001,1,71,2024,4,2,7,1,8,40,2
2700002,2,64,2024,4,2,1,2,8,40,2
2700003,1,31,2024,5,1,7,1,8,65,2
2710001,1,54,2024,5,2,7,1,8,55,2
2710002,2,51,2024,4,2,1,2,8,50,2
2720001,1,50,2024,5,2,8,1,8,50,2
2720002,2,48,2024,5,2,1,2,8,40,2
2730001,1,47,2024,5,2,9,1,8,50,2
2730002,2,45,2024,5,2,1,2,8,40,2
2750001,1,63,2024,3,2,4,1,8,55,2
2750002,2,55,2024,4,2,1,2,8,45,2
2750003,1,32,2024,5,1,7,1,8,55,2
2760001,1,59,2024,4,2,7,1,8,65,2
2760002,2,61,2024,4,2,1,2,8,58,3
2760003,1,30,2024,5,1,8,1,8,60,1
2770001,1,47,2024,5,2,8,1,8,65,2
2770002,2,47,2024,4,2,1,2,8,60,1
2770003,2,14,2024,3,1,1,2,8,25,2
2780001,1,66,2024,5,2,9,1,8,55,2
2780002,2,66,2024,4,2,1,2,8,55,2
2780003,1,41,2024,5,1,7,1,8,55,2
2800001,1,49,2024,5,2,8,1,8,40,2
2800002,2,48,2024,5,2,1,2,8,40,2
2810001,1,40,2024,5,2,8,1,8,55,2
2810002,2,37,2024,5,2,1,2,8,57,1
2820001,1,58,2024,4,2,9,1,8,50,2
2820002,2,82,2024,2,3,2,2,8,30,2
2820003,1,29,2024,5,1,10,1,8,65,2
2830001,1,60,2024,5,2,7,1,8,55,2
2830002,2,59,2024,5,2,6,1,8,45,2
2830003,2,34,2024,5,1,7,1,8,60,1
2840001,1,65,2024,4,2,11,1,8,50,2
2840002,2,62,2024,4,2,1,2,8,40,2
2840003,1,36,2024,5,1,7,1,8,65,1
2850001,2,92,2024,2,3,2,2,5,28,1
2850002,1,52,2024,5,1,8,1,5,70,3
2890002,2,57,2024,4,4,9,1,5,60,1
2890005,1,21,2024,5,1,1,2,5,30,1
2890006,1,17,2024,4,1,1,2,5,25,1
2930002,2,80,2024,2,3,2,2,5,25, 
2930003,2,41,2024,5,1,6,1,5,50,2
3010002,2,61,2024,4,2,1,2,4,34,1
3010003,1,29,2024,5,1,7,1,4,55,1
3010004,1,28,2024,5,1,7,1,4,47,2
3020001,1,43,2024,4,2,17,1,4,70,1
3020002,2,43,2024,5,2,8,1,4,55,1
3020003,2,14,2024,3,1,1,2,4,35,1
3020004,1,10,2024,2,1,1,2,4,21,1
3060004,1,28,2024,5,1,5,1,4,48,2
3070001,1,58,2024,4,2,7,1,4,44,2
3070002,2,55,2024,4,2,7,1,4,39,2
3080001,1,54,2024,4,2,9,1,4,85,3
3080002,2,49,2024,4,2,8,1,4,55,3
3100002,2,58,2024,5,2,2,2,4,30,1
3100003,1,31,2024,4,1,7,1,4,45,2
3110001,1,60,2024,5,2,9,1,4,45,2
3110002,2,59,2024,5,2,1,2,4,41,2
3110003,2,29,2024,5,1,7,1,4,45,2
3120001,1,58,2024,5,2,9,1,4,69,1
3120002,2,60,2024,4,2,1,2,4,42,1
3120003,1,31,2024,5,1,7,1,4,42,1
3130001,1,52,2024,4,2,10,1,4,55,1
3130002,2,52,2024,4,2,1,2,4,62,1
3160001,1,94,2024,3,2,3,2,1,22,1
3160002,2,89,2024,2,2,3,2,1,32,1
3170001,1,57,2024,4,2,11,1,1,60,2
3170002,2,56,2024,4,2,5,1,1,60,3
3170003,2,34,2024,5,1,8,1,1,55,2
3180001,1,71,2024,4,2,12,1,1,68,3
3180002,2,68,2024,5,2,1,2,1,62,1
3180003,2,41,2024,4,1,10,1,1,70,3
3190002,2,41,2024,5,2,11,1,1,54,2
3190003,1,43,2024,4,2,7,1,1,69,2
3200001,2,78,2024,3,4,1,2,1,50,3
3200002,2,52,2024,4,2,7,1,1,60,1
3200003,2,54,2024,4,1,7,1,1,65,1
3210001,2,61,2024,4,4,7,1,1,75,3
3220001,1,64,2024,4,2,9,1,1,60,1
3220002,2,62,2024,3,2,1,2,1,55,1
3240001,2,50,2024,5,4,11,1,1,69,1
3250001,1,54,2024,5,2,13,1,1,78,1
3250002,2,53,2024,5,2,1,2,1,72,1
3260001,1,52,2024,5,2,11,1,1,54,1
3260002,2,46,2024,4,2,7,1,1,53,2
3270001,1,60,2024,5,2,9,1,1,65,3
3270002,1,31,2024,5,1,8,1,1,67,1
3270003,1,30,2024,5,1,6,1,1,58,1
3270004,2,60,2024,5,2,1,2,1,42,1
3280001,1,55,2024,4,2,10,1,1,61,3
3280002,2,53,2024,4,2,1,2,1,58,3
3290001,1,71,2024,5,2,12,1,1,68,1
3290002,2,67,2024,5,2,1,2,1,61,1
3300001,2,58,2024,5,2,1,2,1,47,2
3300002,1,57,2024,5,2,11,1,1,52,2
3300003,1,24,2024,5,1,1,2,1,69,3
3310001,1,58,2024,4,2,10,1,1,64,1
