id,gender,age,year,school,mar,income,job,region,phone_usage_per_m,telecom
990002,2,67,2020,4,2,1,2,1,24,2
990003,1,43,2020,5,1,7,1,1,37,2
1000001,1,43,2020,5,2,7,1,1,33,2
1000002,2,42,2020,5,2,7,1,1,42,2
1010002,2,45,2020,5,2,7,1,1,63,3
1010004,2,11,2020,2,1,1,2,1,22,3
1020002,2,78,2020,3,3,1,2,1,19,1
1020003,1,54,2020,4,2,7,1,1,33,1
1030001,1,72,2020,4,2,5,1,1,37,3
1030002,2,65,2020,3,2,1,2,1,32,3
1040001,1,51,2020,5,2,9,1,1,32,1
1040002,2,51,2020,5,2,4,1,1,32,1
1040003,1,25,2020,5,1,7,1,1,45,1
1060001,1,54,2020,5,2,11,1,1,50,1
1060002,2,52,2020,5,2,1,2,1,50,1
1070001,1,49,2020,5,2,9,1,1,40,1
1070002,2,46,2020,5,2,8,1,1,40,1
1080002,2,71,2020,2,2,5,1,1,70,1
1090001,1,48,2020,5,2,5,1,1,69,1
1090002,2,48,2020,5,2,1,2,1,68,1
1100001,1,50,2020,5,1,5,1,1,59,1
1110001,1,64,2020,5,2,5,1,1,73,1
1110002,2,59,2020,5,2,1,2,1,52, 
1120001,1,54,2020,5,2,7,1,1,72,1
1120002,2,49,2020,5,2,7,1,1,72,1
1120003,2,22,2020,5,1,1,2,1,68,1
1150001,1,50,2020,5,2,7,1,1,80,1
1150002,2,47,2020,5,2,1,2,1,75,2
1160001,1,51,2020,4,2,5,1,1,72,1
1160002,2,52,2020,5,2,4,1,1,69,1
1170001,1,51,2020,5,2,5,1,1,33,1
1170002,2,46,2020,5,2,4,1,1,33,1
1170003,1,19,2020,5,1,3,2,1,75,1
1180001,1,49,2020,6,2,7,1,1,65,3
1180002,2,50,2020,5,2,1,2,1,73,1
1190002,2,42,2020,5,2,7,1,1,37,1
1190003,1,17,2020,4,1,1,2,1,31,1
1190004,2,10,2020,2,1,1,2,1,18,3
1200001,1,59,2020,5,2,6,1,1,33,2
1200002,2,56,2020,5,2,1,2,1,33,2
1210001,1,60,2020,5,2,12,1,1,50,2
1210002,2,57,2020,5,2,1,2,1,40,2
1210004,1,29,2020,5,1,7,1,1,60,2
1220001,2,82,2020,2,3,3,2,1,35,3
1230002,1,64,2020,4,2,5,1,1,40,3
1230003,2,61,2020,4,2,1,2,1,40,3
1240001,1,78,2020,4,2,4,1,1,35, 
1240002,2,74,2020,2,2,1,2,1,30,2
1260001,1,58,2020,4,2,11,1,1,50,1
1260002,2,57,2020,4,2,1,2,1,40,2
1270001,1,58,2020,5,2,16,1,1,55,2
1270002,2,54,2020,4,2,1,2,1,45,2
1280001,2,51,2020,4,4,7,1,1,60,1
1290001,1,56,2020,4,2,11,1,1,50,1
1290002,2,56,2020,4,2,1,2,1,45,1
1290003,1,30,2020,5,1,7,1,1,60,1
1300001,1,62,2020,5,2,12,1,1,60,1
1300002,2,57,2020,5,2,1,2,1,40,1
1300004,1,30,2020,5,1,8,1,1,55,2
1310001,2,43,2020,5,2,1,2,1,10,1
1310002,1,44,2020,5,2,12,1,1,30,1
1320001,1,65,2020,5,2,8,1,1,65,2
1320002,2,63,2020,5,2,7,1,1,55,2
1320101,1,35,2020,5,2,9,1,1,65,2
1320102,2,30,2020,5,2,8,1,1,50,2
1330001,2,58,2020,4,3,7,1,1,50,3
1340001,1,39,2020,5,2,8,1,8,42,2
1340002,2,39,2020,5,2,6,1,8,67,2
1340003,2,9,2020,2,1,1,2,8,9,4
1350001,2,70,2020,4,4,5,1,1,15,3
1360001,1,74,2020,2,2,3,2,1,21,3
1360002,2,66,2020,2,2,3,2,1,19, 
1380001,1,71,2020,3,2,4,2,1,14, 
