id,gender,age,year,school,mar,income,job,region,phone_usage_per_m,telecom
2200002,2,66,2022,4,2,1,2,1,39,1
2200003,2,41,2022,5,1,7,1,1,58,3
2200004,1,39,2022,5,1,8,1,1,49,3
2210001,1,83,2022,2,2,5,1,1,15, 
2210002,2,78,2022,2,2,1,2,1,18, 
2210003,1,55,2022,4,4,6,1,1,35,1
2220001,1,66,2022,4,2,7,1,1,38,3
2220002,2,62,2022,4,2,1,2,1,39,1
2220003,2,29,2022,5,1,7,1,1,69,1
2230001,2,86,2022,3,3,1,2,1,8, 
2230002,1,50,2022,5,1,9,1,1,69,3
2340001,1,44,2022,5,2,9,1,8,31,1
2340002,2,44,2022,5,2,7,1,8,31,1
2340003,2,14,2022,3,1,1,2,8,20,1
2340004,1,12,2022,2,1,1,2,8,20,1
2350001,1,45,2022,5,2,8,1,8,33,4
2350002,2,48,2022,4,2,2,2,8,23,4
2350003,2,14,2022,3,1,1,2,8,15,4
2350004,1,6,2022,1,1,1,2,8, , 
2350005,1,72,2022,4,4,3,2,8,25,4
2400001,1,69,2022,4,2,6,1,8,30,1
2400002,2,68,2022,3,2,1,2,8,15,1
2410001,1,64,2022,5,2,11,1,8,30,2
2410002,2,57,2022,4,2,9,1,8,60,2
2410003,1,33,2022,5,1,7,1,8,50,2
2420001,1,63,2022,6,2,9,1,8,45,3
2420002,2,56,2022,6,2,7,1,8,47,3
2420003,1,29,2022,5,1,1,2,8,26,3
2420004,1,25,2022,5,1,3,2,8,73,3
2430001,1,46,2022,4,2,11,1,8,55,2
2430002,2,46,2022,4,2,2,2,8,45,2
2430003,1,19,2022,5,1,1,2,8,25,2
2430004,2,16,2022,4,1,1,2,8,30,2
2440001,1,37,2022,5,2,8,1,8,68,1
2440002,2,37,2022,5,2,1,2,8,58,1
2440003,1,13,2022,3,1,1,2,8,30,1
2440004,2,9,2022,2,1,1,2,8,20,1
2450001,1,47,2022,5,2,10,1,8,55,3
2450002,2,47,2022,4,2,5,1,8,40,3
2450003,2,20,2022,5,1,1,2,8,45,3
2450004,2,18,2022,5,1,1,2,8,25,3
2450005,1,17,2022,4,1,1,2,8,12,3
2460001,1,70,2022,3,2,6,1,8,30,1
2460002,2,66,2022,2,2,1,2,8,15,1
2620001,1,47,2022,5,2,10,1,8,150,3
2620002,2,46,2022,5,2,1,2,8,90,3
2620003,1,18,2022,4,1,1,2,8,30,3
2620004,2,15,2022,3,1,1,2,8,60,3
2640001,1,58,2022,5,2,6,1,8,55,3
2640002,2,53,2022,4,2,5,1,8,55,3
2640003,2,31,2022,5,1,7,1,8,50,3
2640004,2,29,2022,5,2,7,1,8,55,3
2640005,1,26,2022,5,1,10,1,8,44,3
2690001,1,62,2022,5,2,7,1,8,80,3
2690002,2,59,2022,4,2,1,2,8,45,3
2700001,1,69,2022,4,2,8,1,8,40,3
2700002,2,62,2022,4,2,1,2,8,40,3
2700003,1,29,2022,5,1,7,1,8,75,2
2710001,1,52,2022,5,2,9,1,8,50,3
2720001,1,48,2022,5,2,9,1,8,60,2
2720002,2,46,2022,5,2,1,2,8,50,2
2720003,1,12,2022,2,1,1,2,8,70,1
2730001,1,45,2022,5,2,9,1,8,60,3
2730002,2,43,2022,5,2,1,2,8,50,3
2750001,1,61,2022,3,2,4,1,8,50,2
2750002,2,53,2022,4,2,1,2,8,40,2
2750003,1,30,2022,5,1,6,1,8,80,2
2760001,1,57,2022,4,2,6,1,8,70,3
2760002,2,59,2022,4,2,1,2,8,50,3
2770001,1,45,2022,5,2,8,1,8,60,3
2770002,2,45,2022,4,2,1,2,8,60,3
2770003,2,12,2022,2,1,1,2,8,20,3
2800001,1,47,2022,5,2,9,1,8,50,3
2800002,2,46,2022,5,2,1,2,8,50,3
2810001,1,38,2022,5,2,8,1,8,60,3
2810002,2,35,2022,5,2,1,2,8,50,3
2810003,1,12,2022,2,1,1,2,8,15,3
2820001,1,56,2022,4,2,11,1,8,48,2
2820002,2,80,2022,2,3,1,2,8,25, 
2830001,1,58,2022,5,2,8,1,8,40,3
2830002,2,57,2022,5,2,7,1,8,40,3
2840001,1,63,2022,4,2,12,1,8,75,3
2840002,2,60,2022,4,2,1,2,8,50,3
2840003,1,34,2022,5,1,7,1,8,73,3
2850001,2,90,2022,2,3,2,2,5,25,1
2850002,1,50,2022,5,1,8,1,5,48,1
2870002,2,87,2022,2,3,3,2,5, , 
2890002,2,55,2022,4,4,6,1,5,42,1
2890005,1,19,2022,5,1,1,2,5,35,1
2890006,1,15,2022,3,1,1,2,5,32,1
2930002,2,78,2022,2,3,2,2,5,25,1
2930003,2,39,2022,5,1,8,1,5,45,1
3010002,2,59,2022,4,2,1,2,4,52,1
3020001,1,41,2022,5,2,11,1,4,65,1
3020002,2,41,2022,5,2,1,2,4,55,1
3020003,2,12,2022,2,1,1,2,4,19,1
3020004,1,8,2022,2,1,1,2,4,21,1
3060004,1,26,2022,5,1,4,1,4,55,2
3070001,1,56,2022,4,2,6,1,4,55,3
3070002,2,53,2022,4,2,6,1,4,50,3
3100003,1,29,2022,4,1,6,1,4,55,2
3110001,1,58,2022,5,2,8,1,4,55,1
3110002,2,57,2022,5,2,1,2,4,55,1
3110003,2,27,2022,5,1,7,1,4,49,2
3120001,1,56,2022,5,2,6,1,4,45,2
3120002,2,58,2022,4,2,1,2,4,45,3
3120003,1,29,2022,5,1,5,1,4,50,3
3160001,1,92,2022,3,2,1,2,1,45,3
3160002,2,87,2022,2,2,1,2,1,45,3
3170001,1,55,2022,4,2,9,1,1,75,2
3170002,2,54,2022,4,2,3,1,1,50,1
3170003,2,32,2022,5,1,8,1,1,70,3
3180001,1,69,2022,4,2,7,1,1,34,1
3180002,2,66,2022,5,2,1,2,1,38,3
3180003,2,39,2022,4,1,10,1,1,70,1
3190002,2,39,2022,5,2,8,1,1,70,1
3200001,2,76,2022,3,3,1,2,1,35,2
3200002,2,50,2022,4,1,7,1,1,60,1
3210001,2,59,2022,4,4,1,2,1,56,1
3220001,1,62,2022,4,2,8,1,1,60,1
3220002,2,60,2022,3,2,1,2,1,50,2
3220004,2,29,2022,5,1,5,1,1,50,1
3240001,2,48,2022,5,4,11,1,1,45,2
3250001,1,52,2022,5,2,12,1,1,72,1
3260001,1,50,2022,5,2,11,1,1,63,2
3260002,2,44,2022,4,2,1,2,1,72,2
3270001,1,58,2022,5,2,9,1,1,45,1
3270002,1,29,2022,5,1,7,1,1,63,1
3270004,2,58,2022,5,2,1,2,1,52,1
3280002,2,51,2022,4,2,1,2,1,52,3
3280003,2,26,2022,5,1,8,1,1,73,3
3290002,2,65,2022,5,2,1,2,1,33,3
3290003,2,36,2022,5,1,7,1,1,58,1
3300001,2,56,2022,5,2,1,2,1,45,1
3300003,1,22,2022,5,1,1,2,1,73,1
3300004,2,21,2022,5,1,3,1,1,74,1
3310002,2,54,2022,5,2,1,2,1,39,3
3330001,1,52,2022,5,2,11,1,1,55,1
3330002,2,50,2022,4,2,1,2,1,42,1
3330003,2,24,2022,5,1,5,1,1,62,2
3330004,1,23,2022,6,1,1,2,1,72,2
3340001,1,49,2022,5,2,11,1,1,46,3
3340002,2,46,2022,5,2,1,2,1,47,3
3350001,1,55,2022,4,2,12,1,1,54,3
