id,gender,age,year,school,mar,mobile_bundle,income,job,region,phone_usage_per_m,telecom
21570001,1,54,2018,5,2,2,16,1,3,83,1
21570002,2,50,2018,4,2,1,3,1,3,23,2
21570003,2,23,2018,5,1,1,2,2,3,28,2
21570004,1,20,2018,5,1,1,1,2,3,25,2
21580001,1,52,2018,4,2,1,15,1,3,66,2
21580002,2,50,2018,4,2,1,1,2,3,66,2
21580003,1,23,2018,5,1,1,1,2,3,66,2
21580004,1,20,2018,5,1,1,1,2,3,66,2
21600001,1,54,2018,5,2,1,12,1,3,65,2
21600002,2,49,2018,5,2,1,1,2,3,65,2
21600003,1,24,2018,5,1,1,1,2,3,65,2
21600004,1,21,2018,5,1,1,1,2,3,65,2
21610001,1,61,2018,5,2,1,1,2,3,38,2
21610002,2,60,2018,5,2,1,12,1,3,35,2
21610003,1,34,2018,5,1,2,6,1,3,55,1
21610004,1,31,2018,5,1,1,2,2,3,30,2
21620001,1,55,2018,5,2,2,7,1,3,60,1
21620002,2,55,2018,5,2,2,1,2,3,30,1
21640001,2,70,2018,2,3,2,4,2,5,29,1
21650001,1,53,2018,4,2,2,6,1,5,48,3
21650002,2,50,2018,4,2,2,6,1,5,41,3
21660001,1,57,2018,4,2,2,6,1,5,43,2
21660002,2,54,2018,4,2,2,1,2,5,41,2
21670001,1,68,2018,5,2,2,4,2,5,17,3
21670002,2,61,2018,4,2,2,1,2,5,34,3
21690001,1,74,2018,2,2,2,4,1,5,30,1
21690002,2,66,2018,2,2,2,1,2,5,35,2
21700001,1,65,2018,4,2,1,2,2,5,39,2
21700002,2,63,2018,3,2,1,2,2,5,39,2
21700004,1,33,2018,6,1,1,10,1,5,79,2
21720001,1,62,2018,4,2,2,4,1,5,43,1
21720002,2,57,2018,4,2,2,1,2,5,39,1
21740001,1,37,2018,6,2,2,8,1,5,52,1
21740002,2,38,2018,5,2,2,1,2,5,50,1
21750001,1,63,2018,4,2,2,5,1,5,52,3
21750002,2,58,2018,4,2,2,4,1,5,42,3
21770001,1,61,2018,4,2,2,6,1,5,39,1
21770002,2,59,2018,4,2,2,6,1,5,40,2
21780001,1,53,2018,4,2,2,6,1,5,59,1
21780002,2,50,2018,4,2,2,1,2,5,48,1
21790001,2,56,2018,4,3,2,4,1,5,32,1
21800001,1,78,2018,2,2,2,3,1,5,27,1
21800002,2,76,2018,2,2,2,1,2,5,27,1
21820001,1,83,2018,3,2,2,4,1,5,27,1
21830001,1,45,2018,4,2,2,4,1,5,39,1
21830002,2,39,2018,4,2,2,1,2,5,32,1
21840001,2,29,2018,5,1,2,5,1,5,39,3
21860001,2,62,2018,4,3,2,5,1,3,30,1
21870001,1,54,2018,4,2,1,1,2,3,39,2
21870002,2,52,2018,4,2,1,5,1,3,10,2
21870003,1,20,2018,4,1,1,4,1,3,15,2
21870004,1,19,2018,4,1,1,1,2,3,49,2
21880001,2,65,2018,3,3,2,4,1,3,35,2
21880002,2,38,2018,5,1,2,5,1,3,40,2
21900001,2,64,2018,2,3,2,2,2,3,46,3
21910001,1,82,2018,5,2,2,5,2,3,45,1
21910002,2,79,2018,3,2,2,5,2,3,50,1
21930006,1,77,2018,3,2,2,1,2,3,55,2
21950001,1,70,2018,4,2,1,3,2,3,28,2
21950002,2,66,2018,3,2,2,2,2,3,28,2
21950004,1,32,2018,5,1,1,7,1,3,65,2
21980001,1,52,2018,4,2,1,1,2,3,32,1
21980002,2,48,2018,4,2,1,5,1,3,32,1
21980003,1,23,2018,5,1,1,1,2,3,72,1
21980004,1,22,2018,5,1,2,5,1,3,85,3
21990001,1,65,2018,4,2,2,6,1,3,25,4
21990002,2,58,2018,4,2,1,5,1,3,32,1
21990003,1,28,2018,5,1,1,1,2,3,32,1
22000001,1,42,2018,4,2,2,6,1,3,56,3
22000002,2,42,2018,4,2,2,6,2,3,56,3
22000003,2,16,2018,4,1,2,1,2,3,48,3
22000004,1,15,2018,3,1,2,1,2,3,48,3
22010001,1,60,2018,4,2,2,4,1,3,32,1
22010002,2,56,2018,4,2,2,3,1,3,34,1
22010003,2,30,2018,5,1,2,1,2,3,150,2
22010004,2,26,2018,5,1,2,4,1,3,120,1
22020001,2,48,2018,4,2,1,5,1,3,70,2
22030001,2,62,2018,4,3,2,5,1,3,50,1
22040001,1,48,2018,5,2,2,6,1,8,30,3
22040002,2,40,2018,5,2,2,1,2,8,38,1
22040003,2,13,2018,3,1,2,1,2,8,40,1
22050002,2,46,2018,5,2,2,4,1,8,42,1
22050003,2,20,2018,5,1,2,1,2,8,45,1
22050004,1,15,2018,4,1,2,1,2,8,45,1
22060001,1,60,2018,4,1,2,8,1,8,47,1
22060002,2,58,2018,4,2,2,1,2,8,37,2
22070001,1,55,2018,5,2,2,17,1,8,35,1
22070002,2,48,2018,4,2,1,5,1,8,130,3
22070003,2,22,2018,5,1,1,1,2,8,70,3
22070004,1,20,2018,5,1,2,1,2,8,45,1
22070005,2,19,2018,5,1,2,3,2,8,80,3
22080001,2,41,2018,4,1,1,7,1,8,50,2
22090001,1,48,2018,5,3,2,10,1,8,65,2
22100002,2,50,2018,4,2,1,1,2,8,63,1
22120001,1,39,2018,5,2,2,6,1,8,42,1
22120002,2,37,2018,5,2,2,1,2,8,42,1
22130002,2,70,2018,3,2,1,4,2,8,35,2
22140001,1,47,2018,5,2,2,6,1,8,42,3
22140002,2,47,2018,5,2,2,5,1,8,48,1
22140003,2,16,2018,4,1,2,1,2,8,42,1
22140004,1,14,2018,3,1,2,1,2,8,32,3
22150001,1,48,2018,5,2,2,8,1,8,48,1
22150002,2,46,2018,6,2,2,1,2,8,48,2
22150003,2,21,2018,5,1,2,1,2,8,52,1
22160001,1,45,2018,5,2,2,8,1,8,45,3
22160002,2,44,2018,5,2,2,6,1,8,40,1
22160003,1,17,2018,4,1,2,1,2,8,28,1
22180002,2,39,2018,4,2,1,1,2,8,42,1
22200002,2,51,2018,4,2,1,6,1,3,40,1
22210001,1,41,2018,5,2,1,7,1,3,45,2
22210002,2,39,2018,5,2,1,1,2,3,35,2
22220002,2,41,2018,5,2,1,1,2,8,38,1
22220003,2,16,2018,4,1,1,1,2,8,68,1
22230001,2,58,2018,3,4,2,5,1,8,35,2
22230002,1,33,2018,5,1,2,8,1,8,70,2
22240002,2,36,2018,5,2,1,1,2,8,35,2
22240003,2,13,2018,3,1,1,1,2,8,30,1
22250001,1,58,2018,5,2,1,9,1,1,35,1
22250002,2,57,2018,5,2,1,6,1,1,40,1
22250003,1,23,2018,5,1,1,2,2,1,60,3
22260001,1,68,2018,5,2,1,7,1,8,35,1
22260002,2,60,2018,5,3,1,6,1,8,35,1
22260003,1,38,2018,5,2,1,11,1,8,68,1
22270001,1,58,2018,5,2,1,12,1,8,100,1
22270002,2,54,2018,4,2,1,8,1,8,65,1
22270003,2,31,2018,5,1,1,8,1,8,100,1
22280001,1,64,2018,4,2,2,9,1,8,30,1
22280002,2,60,2018,4,2,1,3,2,8,25,1
22290001,1,58,2018,5,2,2,14,1,8,49,2
22290002,2,57,2018,4,2,2,1,2,8,49,2
22290003,2,21,2018,5,1,1,1,2,8,56,1
22300001,1,57,2018,5,2,1,9,1,8,45,2
22310002,2,73,2018,4,3,2,5,1,8,30,3
22330001,1,41,2018,5,2,1,16,1,8,35,2
22330002,2,41,2018,5,2,1,8,1,8,50,2
22340002,2,50,2018,5,2,1,6,1,8,40,2
22340004,2,22,2018,5,1,2,1,2,8,70,1
22350001,1,68,2018,4,2,1,5,2,8,45,1
22350002,2,67,2018,4,2,1,1,2,8,65,1
22360001,1,57,2018,5,2,2,12,1,8,46,1
22360002,2,53,2018,4,2,2,4,1,8,39,2
22360004,2,21,2018,5,1,2,1,2,8,46,3
22360003,1,23,2018,5,1,1,2,2,8,55,1
22380001,1,58,2018,4,2,1,12,1,8,55,1
22380002,2,57,2018,5,2,1,3,1,8,35,1
22380003,2,22,2018,5,1,2,1,2,8,40,2
22390001,1,63,2018,4,2,1,7,1,8,35,1
22390003,1,37,2018,5,1,1,5,1,8,49,1
22390004,2,33,2018,5,1,1,1,2,8,50,1
22400001,1,37,2018,5,2,1,16,1,1,100,2
22400002,2,37,2018,6,2,1,9,1,1,80,2
22410001,2,57,2018,5,2,1,6,1,8,30,1
22410004,2,22,2018,4,1,1,5,1,8,40,1
22420001,2,58,2018,4,4,2,6,1,6,52,3
22470001,2,56,2018,5,3,2,5,1,3,45,2
22470002,1,28,2018,5,1,2,1,2,3,50,2
22480003,1,34,2018,5,2,1,9,1,3,64,1
22510001,2,73,2018,2,3,1,2,2,3,19,1
22510002,1,41,2018,5,2,1,8,1,3,48,1
22510003,2,37,2018,5,2,1,6,1,3,37,1
22530001,1,48,2018,4,2,1,8,1,3,55,3
22530002,2,46,2018,4,2,1,1,2,3,38,3
22530003,2,21,2018,5,1,1,1,2,3,82,3
22530004,1,18,2018,4,1,1,1,2,3,45,3
22550001,1,46,2018,5,2,1,8,1,3,46,1
22550002,2,41,2018,5,2,1,1,2,3,45,1
22550003,1,19,2018,5,1,1,1,2,3,46,1
22550004,1,18,2018,4,1,1,1,2,3,36,1
22560001,1,51,2018,5,2,2,6,1,8,80,2
22560002,2,49,2018,4,2,2,5,1,8,80,2
22560003,1,22,2018,4,1,2,5,1,8,100,2
22560004,2,19,2018,5,1,2,2,2,8,80,4
22570001,1,65,2018,4,2,1,3,2,8,25,1
22570002,2,63,2018,3,2,1,4,1,8,32,1
22570005,1,27,2018,5,1,2,2,2,8,31,2
22590001,1,46,2018,5,2,1,9,1,8,26,1
22590002,2,44,2018,4,2,1,3,1,8,26,1
22590003,1,13,2018,3,1,2,1,2,8,19,1
22590004,2,11,2018,2,1,2,1,2,8,19,1
22610001,1,46,2018,4,2,2,8,1,8,73,1
22620002,2,48,2018,4,2,1,1,2,8,40,3
22640001,1,49,2018,5,2,1,8,1,8,48,1
22640002,2,45,2018,4,2,2,1,2,8,39,1
22640003,2,18,2018,4,1,1,1,2,8,32,2
22640004,1,13,2018,3,1,1,1,2,8,32,1
22650001,1,59,2018,3,2,1,4,1,8,25,2
22650002,2,55,2018,3,2,1,4,1,8,30,2
22650003,1,30,2018,4,2,2,1,2,8,30,2
22650004,2,32,2018,4,2,2,5,1,8,27,1
22660001,1,57,2018,5,2,1,9,1,8,76,1
22660002,2,57,2018,5,2,1,6,1,8,89,2
22660003,2,25,2018,5,1,2,6,1,8,39,1
22670001,1,40,2018,5,1,2,10,1,8,48,3
22670002,2,36,2018,4,2,2,1,2,8,30,3
22680001,1,50,2018,5,2,1,12,1,8,42,3
22680002,2,46,2018,5,2,1,1,2,8,30,3
22680003,1,19,2018,5,1,2,1,2,8,39,1
22680004,2,19,2018,5,1,2,1,2,8,64,3
22680005,1,15,2018,3,1,2,1,2,8,32,3
22690001,1,57,2018,5,2,2,13,1,8,45,2
22690002,2,55,2018,5,2,2,1,2,8,39,1
22690003,1,22,2018,5,1,2,1,2,8,49,2
22700001,1,81,2018,3,2,2,2,1,8,20,2
22710001,1,35,2018,5,2,1,7,1,8,57,1
22710002,2,32,2018,5,2,1,7,1,8,32,2
22710004,1,67,2018,4,2,1,4,1,8,19,1
22710005,2,60,2018,3,2,1,3,1,8,33,1
22730001,1,70,2018,3,2,2,3,2,8,28,1
22730002,2,58,2018,3,2,2,1,2,8,20,3
22740001,1,44,2018,5,2,2,9,1,8,30,1
22740002,2,44,2018,5,2,1,1,2,8,54,3
22740003,2,14,2018,3,1,2,1,2,8,20,3
22740004,2,10,2018,2,1,2,1,2,8,20,3
22760003,2,17,2018,4,1,2,1,2,8,30,1
22770002,2,38,2018,4,2,2,4,1,8,53,2
22780002,2,61,2018,4,2,2,1,2,8,35,1
22800001,1,42,2018,5,2,1,6,1,8,100,1
22810002,2,60,2018,3,2,2,1,2,8,41,3
22810003,2,41,2018,5,1,2,3,1,8,43,3
22810005,2,36,2018,4,1,2,4,1,8,63,3
22820001,1,36,2018,4,2,2,4,1,8,63,1
22840001,2,48,2018,4,2,2,4,1,11,69,2
22840002,1,46,2018,4,2,2,3,1,11,69,1
22850001,1,60,2018,5,2,1,6,1,6,65,2
22850002,2,59,2018,4,2,1,1,2,6,40,2
22850004,1,26,2018,4,1,1,1,2,6,45,2
22860001,1,40,2018,5,1,1,6,1,6,29,4
22870001,2,58,2018,3,3,2,3,1,6,48,2
22870101,1,37,2018,5,2,1,8,1,6,62,2
22870102,2,34,2018,5,2,1,1,2,6,44,2
22870003,1,29,2018,5,1,2,1,2,6,59,2
22880001,1,53,2018,5,2,2,4,1,6,48,3
22880002,2,48,2018,5,2,2,4,1,6,69,2
22880003,1,21,2018,5,1,2,1,2,6,52,2
22880004,2,17,2018,4,1,2,1,2,6,49,3
22910003,1,53,2018,4,1,1,5,1,1,53,1
22930001,2,71,2018,2,3,1,3,2,1,30,1
22940001,2,59,2018,3,4,1,1,2,1,53,1
22950001,2,71,2018,2,3,1,1,2,1,35,1
22950002,1,46,2018,4,1,1,5,1,1,55,1
22960001,2,64,2018,2,3,1,3,2,1,25,3
22980001,1,55,2018,5,2,1,10,1,1,66,3
22980002,2,55,2018,5,2,1,1,2,1,48,3
22980003,1,18,2018,4,1,2,1,2,1,34,1
22990003,2,53,2018,4,2,1,5,1,1,46,3
22990004,1,17,2018,4,1,1,1,2,1,25,3
23010001,1,60,2018,5,2,1,10,1,1,78,1
23010002,2,58,2018,5,2,1,1,2,1,50,1
23010003,2,26,2018,5,1,1,6,1,1,89,1
23010004,1,29,2018,5,1,1,6,1,1,80,1
23020001,1,48,2018,5,2,1,7,1,1,78,1
23020002,2,47,2018,4,2,1,1,2,1,43,1
23020003,1,20,2018,5,1,1,1,2,1,47,1
23020004,1,18,2018,4,1,2,1,2,1,23,1
23030002,2,58,2018,5,4,2,1,2,1,35,1
23040001,2,83,2018,3,3,1,2,2,1,30,3
23060002,1,39,2018,4,2,1,5,1,1,55,1
23060003,2,39,2018,6,2,1,1,2,1,55,1
23070001,1,61,2018,4,2,1,4,1,1,56,1
23080001,2,74,2018,3,2,1,1,2,1,30,1
23080003,2,19,2018,4,1,1,4,1,1,40,1
23110001,2,74,2018,2,3,1,2,2,1,25,2
23120001,1,44,2018,5,2,1,8,1,8,88,3
23120002,2,43,2018,5,2,2,3,1,8,33,1
23120003,1,15,2018,3,1,1,1,2,8,39,1
23120004,2,14,2018,3,1,2,1,2,8,32,1
23120005,2,14,2018,3,1,1,1,2,8,30,1
23190002,2,62,2018,4,2,2,7,1,5,45,1
23200003,1,56,2018,4,2,2,7,1,5,45,2
23200004,2,56,2018,4,2,2,1,1,5,40,2
23200005,2,25,2018,5,1,2,1,2,5,40,2
23220001,1,59,2018,4,2,2,5,1,5,70,1
23220002,2,51,2018,4,2,2,1,2,5,75,1
23250004,2,33,2018,4,3,2,6,1,5,80,1
23270001,1,56,2018,4,2,2,6,1,5,85,1
23280001,1,67,2018,5,2,2,6,1,5,50,2
23280002,2,59,2018,4,2,2,1,2,5,40,3
23280003,1,36,2018,5,1,2,5,1,5,45,2
23280004,2,33,2018,5,1,2,4,1,5,40,2
23280005,1,30,2018,5,1,2,5,1,5,40,2
23290001,1,68,2018,4,2,2,6,1,5,45,1
23290002,2,65,2018,4,2,2,5,1,5,45,1
23290003,1,36,2018,4,1,2,4,1,5,45,1
23300002,2,65,2018,3,2,2,1,2,5,30,1
23310001,1,74,2018,2,2,2,5,1,5,46,2
23310002,2,73,2018,2,2,2,1,2,5,38,2
23310003,2,41,2018,5,1,2,5,1,5,70,1
23320001,1,80,2018,2,2,2,4,1,5,35,2
23320002,2,70,2018,2,2,2,4,1,5,38,2
23330001,1,55,2018,4,2,2,6,1,5,45,1
23330002,2,50,2018,4,2,2,3,1,5,45,1
23330003,2,22,2018,5,1,2,1,2,5,42,1
23330004,2,19,2018,5,1,2,1,2,5,45,1
23340002,2,76,2018,4,2,2,2,2,5,30,1
23350001,1,57,2018,4,2,2,6,1,5,75,1
23350002,2,55,2018,4,2,2,6,1,5,65,1
23350003,2,24,2018,5,1,2,1,2,5,55,2
23390003,1,42,2018,5,1,2,6,1,5,105,1
23470001,1,51,2018,5,2,1,11,1,3,80,2
23470002,2,50,2018,5,2,1,6,1,3,38,2
23470003,2,21,2018,5,1,1,2,2,3,41,2
23470004,2,15,2018,3,1,2,1,2,3,18,2
23480001,1,69,2018,4,2,2,6,1,4,42,1
23500002,2,49,2018,4,2,2,6,1,8,62,2
23500003,1,23,2018,5,1,2,1,2,8,45,1
23500004,2,22,2018,5,1,2,1,2,8,40,1
23510001,1,44,2018,4,2,1,7,1,2,60,1
23510002,2,42,2018,4,2,2,1,2,2,45,1
23520001,1,65,2018,3,4,2,7,1,3,60,1
23540001,1,60,2018,3,2,1,6,1,5,75,1
23540002,2,64,2018,3,2,1,1,2,5,32,1
23540003,2,23,2018,5,1,1,4,1,5,38,1
23540004,2,22,2018,5,1,1,1,2,5,36,1
23560001,1,71,2018,2,2,1,5,1,5,37,2
23560002,2,68,2018,2,2,1,1,2,5,37,2
23560004,2,39,2018,5,1,2,4,1,5,40,3
23570002,1,30,2018,5,1,2,4,1,5,69,2
23570003,1,28,2018,4,1,2,4,1,5,75,3
23580001,1,64,2018,5,2,2,6,1,5,45,1
23580002,2,63,2018,4,2,2,1,2,5,42,1
23580004,2,30,2018,5,1,2,5,1,5,71,3
23580101,1,40,2018,5,2,2,6,1,5,69,3
23580102,2,36,2018,5,2,2,4,1,5,48,1
23600001,2,38,2018,5,1,2,5,1,5,43,3
23610004,1,26,2018,5,1,2,6,1,3,50,1
23620004,2,29,2018,5,1,2,5,1,4,68,1
23630001,1,54,2018,5,4,2,5,1,4,50,2
23630002,1,26,2018,5,1,2,5,1,4,50,3
23660001,1,55,2018,5,2,1,3,2,4,44,3
23660002,2,45,2018,5,2,1,1,2,4,40,3
23670001,2,71,2018,4,2,2,3,2,4,40,1
23680002,1,25,2018,5,1,2,5,1,4,80,2
23680003,2,23,2018,5,1,2,5,1,4,48,1
23690001,1,67,2018,4,2,2,5,1,5,90,3
23690002,2,60,2018,4,2,2,1,2,5,90,3
23700001,1,53,2018,4,2,1,9,1,5,78,1
23700002,2,50,2018,4,2,1,1,2,5,64,1
23700004,2,23,2018,5,1,1,1,2,5,72,1
23700005,1,23,2018,5,1,1,1,2,5,75,1
23730001,1,45,2018,5,2,1,6,1,5,62,1
23730002,2,47,2018,4,2,1,1,2,5,55,1
23730003,2,14,2018,3,1,2,1,2,5,40,1
23730004,1,10,2018,2,1,1,1,2,5,40,1
23740001,1,47,2018,4,2,2,6,1,5,68,1
23740002,2,43,2018,4,2,2,1,2,5,55,1
23740003,2,12,2018,2,1,2,1,2,5,30,1
23760001,1,38,2018,5,2,1,6,1,5,78,1
23760002,2,38,2018,5,2,1,1,2,5,75,1
23760003,2,10,2018,2,1,1,1,2,5,35,1
23760004,1,9,2018,2,1,1,1,2,5,35,1
23770001,1,60,2018,4,2,2,6,1,5,62,1
23770002,2,58,2018,4,2,2,1,2,5,58,1
23770003,1,31,2018,6,1,2,6,1,5,72,1
23770004,1,28,2018,5,1,2,1,2,5,72,1
23780001,1,77,2018,3,2,2,4,1,5,29,1
23780002,2,72,2018,4,2,2,1,2,5,29,1
23790001,1,53,2018,4,2,1,7,1,5,40,1
23790002,2,53,2018,4,2,1,1,2,5,35,1
23790003,1,26,2018,5,1,1,1,2,5,35,1
23790004,1,24,2018,5,1,1,1,2,5,35,1
23820001,2,70,2018,2,3,2,2,2,5,30,1
23820002,1,40,2018,5,1,2,6,1,5,40,1
23840002,2,63,2018,2,2,2,4,1,5,35,1
23860002,2,70,2018,2,2,2,2,2,5,35,3
23860101,1,42,2018,5,2,2,6,1,5,45,3
23860102,2,40,2018,5,2,2,5,1,5,45,3
23870001,1,78,2018,3,2,2,4,2,5,40,3
23870002,2,75,2018,2,2,2,1,2,5,45,3
23880001,1,79,2018,2,2,2,2,2,5,40,2
23900001,2,43,2018,2,3,2,5,1,5,69,2
23920001,2,70,2018,2,3,2,2,2,5,30,1
23930003,2,37,2018,5,1,2,6,1,5,40,1
23930004,2,26,2018,5,1,2,5,1,5,40,1
23930005,2,24,2018,5,1,2,5,1,5,45,1
23930006,1,21,2018,5,1,2,1,2,5,42,1
23940001,1,49,2018,4,2,2,5,1,5,45,3
23940002,2,73,2018,2,3,2,1,2,5,35,3
23960001,1,42,2018,5,2,2,5,1,5,55,1
23960002,2,40,2018,4,2,2,1,2,5,50,3
23960003,1,10,2018,2,1,2,1,2,5,30,3
23970001,1,60,2018,4,2,2,5,1,5,55,2
23970002,2,56,2018,4,2,2,1,2,5,50,3
23970003,1,34,2018,5,1,2,5,1,5,55,2
23980001,1,60,2018,4,2,2,4,1,5,55,1
23980002,2,56,2018,4,2,2,4,1,5,45,3
24010001,1,51,2018,5,2,2,7,1,5,65,3
24010002,2,45,2018,4,2,2,1,2,5,50,2
24010003,2,24,2018,5,1,2,4,1,5,68,3
24010004,2,21,2018,5,1,2,1,2,5,70,3
24010005,1,12,2018,2,1,2,1,2,5,68,3
24010006,1,8,2018,2,1,2,1,2,5,55,3
24040001,1,51,2018,5,2,2,6,1,5,60,1
24040002,2,47,2018,4,2,2,1,2,5,45,1
24060001,1,58,2018,4,2,2,7,1,5,80,1
24060002,2,55,2018,4,2,2,1,2,5,55,1
24060003,2,27,2018,5,1,2,5,1,5,60,2
24060004,2,25,2018,5,1,2,5,1,5,45,1
24060005,1,18,2018,4,1,2,1,2,5,35,3
24080001,1,48,2018,5,2,1,7,1,3,28,1
24080002,2,43,2018,5,2,1,6,1,3,60,1
24080003,2,17,2018,4,1,1,1,2,3,26,1
24080004,1,14,2018,3,1,1,1,2,3,25,1
24110001,1,55,2018,5,2,2,9,1,3,70,2
24110002,2,48,2018,5,2,2,1,2,3,35,2
24110003,1,21,2018,5,1,2,1,2,3,70,2
24110005,1,23,2018,5,1,2,1,2,3,50,2
24130001,1,51,2018,4,2,2,9,1,3,65,1
24130002,2,49,2018,5,2,2,6,1,3,70,2
24130003,2,18,2018,4,1,2,1,2,3,40,2
24140001,1,47,2018,5,2,1,10,1,3,50,3
24140002,2,44,2018,5,2,2,8,1,3,40,2
24140003,1,15,2018,3,1,2,1,2,3,42,1
24150001,1,58,2018,4,2,2,6,1,3,45,3
24150002,2,56,2018,4,2,1,5,1,3,36,1
24150003,2,26,2018,5,1,1,1,2,3,45,1
24150004,1,23,2018,5,1,2,5,1,3,49,2
24190002,2,54,2018,4,2,1,5,1,3,54,2
24200001,1,38,2018,4,2,2,6,1,3,100,1
24200002,2,36,2018,4,2,1,3,1,3,80,1
24210002,2,57,2018,4,2,2,4,1,3,34,1
24220001,1,52,2018,4,4,2,6,2,3,65,1
24220003,2,12,2018,2,1,2,1,2,3,25,1
24230001,1,77,2018,5,2,2,5,2,3,55,1
24230002,2,70,2018,5,2,2,1,2,3,50,1
24250001,1,43,2018,5,2,1,8,1,3,69,1
24250002,2,43,2018,5,2,1,6,1,3,65,1
24260001,1,62,2018,4,3,2,5,2,3,29,1
24280002,2,46,2018,5,2,2,5,1,1,45,2
24280004,2,19,2018,5,1,2,2,2,1,50,1
24280005,1,18,2018,4,1,2,1,2,1,30,2
24290001,1,37,2018,5,2,1,7,1,4,52,1
24300001,1,60,2018,4,2,2,1,2,4,38,2
24300003,2,59,2018,4,2,2,7,1,4,38,2
24310001,2,60,2018,4,1,2,5,1,4,32,1
24320001,1,45,2018,5,2,2,13,1,4,52,3
24320002,2,46,2018,4,2,2,1,2,4,40,1
24320003,1,21,2018,5,1,2,2,2,4,50,1
24320004,2,18,2018,4,1,2,1,2,4,40,3
24330004,1,78,2018,5,2,1,6,2,4,49,1
24340002,2,64,2018,4,2,2,1,2,4,40,3
24350001,1,39,2018,4,2,2,5,1,4,45,2
24350002,2,37,2018,4,2,2,6,1,4,35,1
24360002,2,62,2018,3,2,2,1,2,4,32,1
24360003,2,33,2018,4,1,2,4,1,4,53,1
24370001,1,58,2018,5,2,2,6,1,1,34,3
24370002,2,56,2018,5,2,2,1,2,1,36,3
24370003,1,25,2018,5,1,2,5,1,1,45,2
24370004,1,23,2018,5,1,2,1,2,1,35,3
24390001,1,40,2018,5,2,2,7,1,1,55,1
24390002,2,39,2018,4,2,2,1,2,1,50,1
24400002,2,25,2018,4,1,2,5,1,1,38,1
24410002,2,58,2018,4,2,2,1,2,1,28,1
24410101,1,35,2018,5,1,2,6,1,1,38,1
24420003,1,35,2018,5,2,2,7,1,1,38,2
24420005,2,34,2018,5,2,2,1,2,1,34,2
24440002,2,62,2018,2,3,2,3,1,5,30,1
24440004,1,34,2018,4,1,2,4,1,5,60,1
24450001,1,59,2018,4,2,2,6,1,5,80,3
24450002,2,52,2018,4,2,2,4,1,5,60,2
24450003,2,19,2018,5,1,2,1,2,5,55,1
24470001,1,57,2018,4,2,1,7,1,2,55,2
24470002,2,53,2018,4,2,1,3,1,2,30,2
24470003,2,29,2018,5,1,1,5,1,2,50,2
24470004,1,27,2018,5,1,1,1,2,2,50,2
24480001,2,36,2018,5,1,2,7,1,1,44,3
24490001,2,52,2018,5,4,2,5,1,1,42,1
24490002,1,20,2018,4,1,2,1,2,1,38,1
24500001,1,35,2018,5,2,2,10,1,1,73,2
24510001,2,55,2018,5,2,1,1,2,1,32,1
24510002,1,58,2018,5,2,1,8,1,1,52,1
24520003,1,63,2018,5,2,1,8,1,1,75,1
24520004,2,57,2018,5,2,1,6,1,1,51,1
24520005,1,30,2018,5,1,1,6,1,1,71,1
24530001,1,69,2018,5,3,2,7,1,1,58,2
24540001,1,76,2018,2,2,2,3,1,1,39,3
24550001,1,56,2018,4,2,1,5,1,1,40,1
24550002,2,51,2018,4,2,1,8,1,1,38,1
24550003,2,25,2018,5,1,1,5,1,1,72,1
24560001,1,62,2018,5,2,1,12,1,1,75,2
24560002,2,57,2018,4,2,1,1,2,1,36,2
24560003,2,32,2018,5,1,1,6,1,1,72,2
24560004,1,27,2018,5,1,1,8,1,1,70,2
24570001,2,68,2018,3,3,2,6,1,1,40,3
24580001,1,54,2018,5,2,1,8,1,1,50,3
24580002,2,51,2018,5,2,1,1,2,1,30,3
24580003,1,20,2018,5,1,2,1,2,1,64,1
24590001,1,43,2018,5,1,2,6,1,1,72,1
24600001,2,66,2018,5,3,2,1,2,1,38,3
24600002,1,39,2018,5,4,2,6,1,1,73,1
24610001,1,53,2018,4,2,2,5,1,1,49,2
24610002,2,53,2018,5,2,2,1,2,1,35,2
24610003,1,24,2018,5,1,2,1,2,1,59,3
24620002,2,34,2018,5,1,1,5,1,1,72,2
24620003,2,32,2018,4,1,1,5,1,1,72,2
24630002,1,47,2018,4,1,2,1,2,1,50,1
24650001,1,60,2018,4,2,1,8,1,1,72,1
24650002,2,59,2018,4,2,1,5,1,1,72,1
24650003,1,32,2018,5,1,1,5,1,1,50,1
24650004,2,29,2018,5,1,1,6,1,1,40,1
24650005,2,22,2018,5,1,1,1,2,1,40,1
24660001,1,49,2018,5,2,1,12,1,1,40,1
24660002,2,52,2018,5,2,1,1,2,1,40,1
24660003,1,18,2018,4,1,1,1,2,1,26,1
24660004,2,14,2018,3,1,1,1,2,1,35,1
24680002,1,62,2018,5,2,2,6,1,1,45,3
24690001,1,64,2018,4,2,2,4,1,1,22,1
24690002,2,59,2018,4,2,2,1,2,1,22,1
24700002,2,39,2018,5,2,2,6,1,1,50,1
24700003,1,12,2018,2,1,2,1,2,1,20,3
24700004,1,9,2018,2,1,2,1,2,1,20,3
24710001,1,50,2018,5,2,2,8,1,1,70,1
24710002,2,47,2018,5,2,1,5,1,1,70,1
24710004,2,12,2018,2,1,2,1,2,1,23,2
24710005,2,11,2018,2,1,2,1,2,1,25,2
24730002,2,42,2018,5,2,2,5,1,1,48,1
24730003,1,16,2018,3,1,2,1,2,1,45,1
