id,gender,age,year,school,mar,income,job,region,phone_usage_per_m,telecom
300004,1,29,2018,4,1,5,1,1,69,1
310001,1,59,2018,4,2,6,1,1,49,1
310002,2,55,2018,4,2,7,1,1,68,2
310003,2,26,2018,5,1,7,1,1,70,3
310004,2,24,2018,5,1,7,1,1,68,1
320001,1,82,2018,2,2,2,2,1, , 
320002,2,81,2018,2,2,2,2,1,20, 
320003,1,47,2018,4,4,1,2,1,36,3
330001,2,79,2018,2,3,2,2,1,20, 
340001,1,54,2018,5,2,6,1,1,19, 
340003,1,27,2018,5,1,6,1,1,39,1
340004,1,21,2018,5,1,1,2,1,40,3
350001,1,63,2018,4,2,1,2,1,45,1
350002,1,31,2018,5,1,6,1,1,50,1
350003,2,64,2018,4,2,1,2,1,35,1
360001,1,46,2018,5,2,6,1,8,70,1
360002,2,41,2018,5,2,1,2,8,35,1
370001,1,49,2018,5,2,7,1,8,55,1
370002,2,49,2018,4,2,5,1,8,50,1
380001,1,41,2018,5,2,8,1,8,50,3
380002,2,39,2018,6,2,5,1,8,45,3
390001,2,50,2018,4,2,1,2,4,55,1
390002,2,24,2018,5,1,3,1,4,34,1
390003,1,21,2018,5,1,1,2,4,35,1
390004,1,51,2018,5,2,12,1,4,42,1
400001,1,61,2018,4,2,6,1,4,34,3
400002,2,57,2018,3,2,5,1,4,34,3
410002,2,52,2018,4,4,5,1,4,68,2
410003,2,14,2018,3,1,1,2,4,35,1
420001,1,38,2018,4,2,8,1,4,65,2
420002,2,38,2018,4,2,1,2,4,65,2
420003,1,11,2018,2,1,1,2,4,29,2
430001,1,37,2018,4,2,7,1,4,65,1
430002,2,37,2018,4,2,1,2,4,65,1
430003,1,9,2018,2,1,1,2,4,18,1
430004,1,7,2018,2,1,1,2,4,18,1
440001,1,56,2018,5,2,1,2,4,45,3
440002,2,53,2018,4,2,1,2,4,14, 
440003,2,28,2018,5,1,5,1,4,50,3
440004,2,25,2018,5,1,1,2,4,59,3
450001,1,43,2018,4,2,9,1,4,32,2
450002,2,41,2018,4,2,1,2,4,38,2
450003,2,12,2018,2,1,1,2,4,26,2
450004,2,12,2018,2,1,1,2,4,24,2
450005,2,10,2018,2,1,1,2,4,19,2
460001,1,46,2018,5,2,8,1,1,75,2
460002,2,42,2018,4,2,6,1,1,65,3
470001,1,56,2018,4,2,7,1,1,58,3
470002,2,82,2018,2,4,1,2,1,25, 
470003,2,49,2018,4,2,5,1,1,70,1
480001,1,78,2018,3,2,4,1,1,30, 
480002,2,72,2018,3,2,1,2,1,30, 
490001,2,54,2018,4,2,5,1,1,70,1
490003,1,23,2018,5,1,1,2,1,65,3
500001,2,57,2018,4,4,5,1,1,65,1
510001,2,74,2018,2,3,2,1,1,30, 
520001,1,57,2018,4,2,7,1,1,65,3
520002,2,46,2018,4,2,1,2,1,70,1
530001,1,70,2018,3,2,3,1,1,30, 
530002,2,71,2018,3,2,1,2,1,30, 
530003,1,49,2018,4,2,6,1,1,65,1
530004,2,46,2018,4,2,4,1,1,50,1
540001,1,71,2018,3,2,6,1,1,40, 
540002,2,61,2018,3,2,1,2,1,50,1
540003,2,30,2018,4,1,6,1,1,85,1
550001,1,73,2018,2,4,4,1,1,35,1
550002,1,37,2018,4,2,6,1,1,85,1
550003,2,35,2018,4,2,5,1,1,70,2
560001,1,44,2018,5,2,8,1,1,70,1
560002,2,41,2018,4,2,1,2,1,75,3
570001,1,60,2018,4,2,6,1,1,70,3
570002,2,60,2018,4,2,6,1,1,75,3
580001,1,74,2018,3,2,1,2,1,35, 
580002,2,70,2018,3,2,1,2,1,27, 
590001,1,43,2018,4,1,7,1,1,55,2
600002,2,56,2018,3,2,1,2,1,80,2
600005,1,22,2018,5,1,1,2,1,60,1
610001,2,27,2018,5,1,7,1,1,70,1
620001,2,35,2018,5,1,7,1,1,65,1
630001,1,40,2018,5,2,8,1,1,80,3
630002,2,38,2018,4,2,1,2,1,85,3
640001,2,55,2018,4,2,5,1,1,65,1
650002,2,78,2018,2,2,1,2,5,50,3
660001,1,56,2018,4,2,9,1,1,49,2
660002,2,53,2018,5,2,6,1,1,59,2
660004,1,25,2018,5,1,1,2,1,49,2
670001,1,52,2018,5,2,8,1,1,45,2
670002,2,50,2018,5,2,1,2,1,38,1
680002,2,81,2018,4,2,1,2,1,48,2
690001,1,52,2018,6,2,9,1,1,48,1
690002,2,49,2018,5,2,6,1,1,72,1
700001,1,59,2018,5,2,8,1,1,38,1
700002,2,52,2018,4,2,5,1,1,48,1
710001,1,51,2018,5,2,8,1,1,52,1
710002,2,47,2018,4,2,1,2,1,52,1
720002,2,35,2018,5,2,1,2,1,69,1
720007,1,10,2018,2,1,1,2,1,29, 
730001,1,57,2018,5,2,8,1,1,52,1
730002,2,53,2018,5,1,6,1,1,32,1
740001,1,54,2018,5,2,7,1,1,49,1
740002,2,50,2018,4,2,1,2,1,45,1
750002,2,55,2018,5,2,1,2,1,68,1
750004,2,25,2018,5,2,16,1,1,64,1
760002,2,53,2018,4,2,6,1,1,70,1
770001,1,76,2018,4,2,5,1,1,30,1
770002,2,73,2018,2,2,1,2,1,30,1
780001,1,85,2018,3,2,5,1,1,25, 
780002,2,86,2018,2,2,1,2,1,30, 
810001,1,68,2018,4,2,1,2,1,20, 
810002,2,63,2018,4,2,4,1,1,25,2
810003,1,28,2018,5,1,2,2,1,70,2
820001,1,48,2018,5,2,10,1,8,69,1
820002,2,45,2018,5,2,1,2,8,42,3
820003,1,16,2018,4,1,1,2,8,69,1
830001,1,48,2018,5,2,10,1,8,69,1
830002,2,46,2018,5,2,9,1,8,69,1
830003,2,19,2018,5,1,1,2,8,69,1
830004,2,14,2018,3,1,1,2,8,20,3
870001,1,56,2018,5,2,16,1,8,35,1
870002,2,51,2018,5,2,1,2,8,35,1
890001,1,56,2018,5,2,13,1,8,45,2
890002,2,54,2018,4,2,5,1,8,39,2
890003,2,24,2018,5,1,7,2,8,34,2
890004,1,23,2018,5,1,5,2,8,34,3
890005,2,87,2018,2,3,2,2,8,12, 
900001,1,55,2018,4,2,8,1,8,52,1
900002,2,52,2018,4,2,7,1,8,72,1
900003,1,27,2018,5,1,1,2,8,69,1
900004,1,24,2018,5,1,1,2,8,62,2
900006,2,85,2018,2,3,1,2,8, , 
930001,1,67,2018,4,2,6,1,1,55,2
930002,2,60,2018,4,2,6,1,1,40,2
930004,2,24,2018,5,1,6,1,1,60,2
940001,1,54,2018,5,2,10,1,1,60,2
940002,2,50,2018,4,2,6,1,1,43,2
950002,2,65,2018,4,2,1,2,1,48,2
950005,1,27,2018,5,1,8,1,1,58,2
960002,2,43,2018,5,2,1,2,1,49,2
960003,1,12,2018,2,1,1,2,1,32,3
970001,1,70,2018,3,2,5,1,1,38,3
970002,2,68,2018,2,2,1,2,1,28,3
980001,1,58,2018,5,2,9,1,1,49,1
980002,2,58,2018,4,2,1,2,1,48,1
980003,2,36,2018,5,1,7,1,1,72,1
990002,2,65,2018,4,2,1,2,1,45,1
990003,1,41,2018,5,1,7,1,1,47,1
1000001,1,41,2018,5,2,9,1,1,63,2
1000002,2,40,2018,5,2,8,1,1,62,2
1010002,2,43,2018,5,2,5,1,1,54,1
1010004,2,9,2018,2,1,1,2,1,29, 
1020002,2,76,2018,3,3,1,2,1,38,1
1020003,1,52,2018,4,2,8,1,1,38,1
1020004,2,56,2018,4,2,5,1,1,48,1
1020005,1,20,2018,5,1,1,2,1,35,2
1020006,1,15,2018,3,1,1,2,1,33,2
1020007,2,8,2018,2,1,1,2,1,25, 
1030001,1,70,2018,4,2,6,1,1,28,2
1030002,2,63,2018,3,2,1,2,1,32, 
1040001,1,49,2018,5,2,8,1,1,45,2
1040002,2,49,2018,5,2,1,2,1,38,2
1040003,1,23,2018,5,1,1,2,1,42,2
1040004,1,19,2018,4,1,1,2,1,38,1
1060001,1,52,2018,5,2,12,1,1,50,1
1060002,2,50,2018,5,2,1,2,1,42,1
1070001,1,47,2018,5,2,10,1,1,60,1
1070002,2,44,2018,5,2,6,1,1,60,1
1080002,2,69,2018,2,2,4,1,1,34,3
1090001,1,46,2018,5,2,5,1,1,46,3
1090002,2,46,2018,5,2,1,2,1,39,3
1110002,2,57,2018,5,2,1,2,1,38,3
1120002,2,47,2018,5,2,5,1,1,55,3
1120003,2,20,2018,5,1,1,2,1,62,1
1150001,1,48,2018,5,2,8,1,1,48,2
1150002,2,45,2018,5,2,1,2,1,36,2
1160001,1,49,2018,4,2,6,1,1,45,1
1160002,2,50,2018,5,2,1,2,1,27,1
1160004,1,17,2018,4,1,1,2,1,29,1
1170002,2,44,2018,5,2,4,1,1,31,2
1170003,1,17,2018,4,1,1,2,1,31,2
1180001,1,47,2018,6,2,6,1,1,45,3
1180002,2,48,2018,5,2,1,2,1,20,3
1190002,2,40,2018,5,2,5,1,1,42,3
1190003,1,15,2018,3,1,1,2,1,30,3
1200001,1,57,2018,5,2,6,1,1,39,1
1200002,2,54,2018,5,2,1,2,1,20,1
1210001,1,58,2018,5,2,7,1,1,60,2
1210002,2,55,2018,5,2,1,2,1,50,2
1210004,1,27,2018,5,1,11,1,1,65,2
1220001,2,80,2018,2,3,3,2,1,39,2
1230002,1,62,2018,4,2,6,1,1,40,1
1230003,2,59,2018,4,2,7,1,1,50,3
1240001,1,76,2018,4,2,3,1,1,29, 
1240002,2,72,2018,2,2,1,2,1,35,3
1260001,1,56,2018,4,2,7,1,1,50,2
1260002,2,55,2018,4,2,1,2,1,70,2
1270001,1,56,2018,5,2,16,1,1,60,2
1270002,2,52,2018,4,2,1,2,1,60,2
1280001,2,49,2018,4,4,5,1,1,55,1
1290001,1,54,2018,4,2,12,1,1,59,1
1290002,2,54,2018,4,2,1,2,1,45,1
1290003,1,28,2018,5,1,5,1,1,65,2
1300001,1,60,2018,5,2,8,1,1,46,1
1300002,2,55,2018,5,2,1,2,1,30,1
1300004,1,28,2018,5,1,6,1,1,70,1
1310001,2,41,2018,5,2,1,2,1,40,3
1310002,1,42,2018,5,2,8,1,1,50,3
1320001,1,63,2018,5,2,7,1,1,50,1
1320002,2,61,2018,5,2,6,1,1,48,1
1320101,1,33,2018,5,2,7,1,1,70,2
1320102,2,28,2018,5,2,7,1,1,50,2
1330001,2,56,2018,4,3,8,1,1,39,1
1340001,1,37,2018,5,2,10,1,8,79,2
1340002,2,37,2018,5,2,1,2,8,69,2
1340003,2,7,2018,2,1,1,2,8,8, 
1350001,2,68,2018,4,4,5,1,1,40, 
1360001,1,72,2018,2,2,4,1,1,32,2
1360002,2,64,2018,2,2,4,1,1,19, 
1380001,1,69,2018,3,2,4,1,1,21, 
1380002,2,68,2018,3,2,1,2,1,18, 
1470003,2,29,2018,5,1,6,1,1,70,2
1480002,2,45,2018,5,2,8,1,1,39,1
1490001,1,39,2018,6,2,8,1,1,45,3
1490002,2,35,2018,5,2,2,2,1,35,3
1490003,2,8,2018,2,1,1,2,1, , 
1500002,2,43,2018,4,2,6,1,1,60,1
1500003,1,14,2018,3,1,1,2,1,28,1
1500004,2,77,2018,2,4,1,2,1,16, 
1510001,1,64,2018,4,2,6,1,1,35,3
1510002,2,61,2018,4,2,1,2,1,32,1
1510003,1,38,2018,5,1,6,1,1,54,2
1520002,2,68,2018,4,2,1,2,1,25,3
1520004,2,40,2018,5,2,1,2,1,34,1
1520005,1,13,2018,3,1,1,2,1,42,1
1530001,1,61,2018,5,2,7,1,1,42,3
1530002,2,61,2018,4,2,1,2,1,32,1
1530003,1,30,2018,5,1,6,1,1,85,1
1540001,1,60,2018,5,2,9,1,1,65,3
1540002,2,59,2018,4,2,1,2,1,50,2
1540003,1,32,2018,4,1,5,1,1,76,2
1550001,2,36,2018,5,2,5,1,1,55,2
1560001,2,62,2018,5,3,1,2,1,42,2
1560002,1,37,2018,6,1,7,1,1,76,2
1570001,2,49,2018,4,1,8,1,1,48,2
1580001,2,60,2018,4,1,7,1,1,42,3
1590001,1,59,2018,5,2,10,1,1,73,1
1590002,2,56,2018,5,2,6,1,1,48,3
1600001,2,35,2018,4,2,1,2,1,43,3
1610001,1,62,2018,5,2,12,1,1,55,3
1610002,2,58,2018,4,2,1,2,1,40,3
1620001,2,38,2018,4,2,10,1,1,42,3
1630001,1,52,2018,5,2,12,1,1,67,1
1630002,2,52,2018,5,2,8,1,1,52,2
1640001,1,53,2018,5,2,12,1,1,75,1
1640002,2,50,2018,5,2,1,2,1,48,3
1650001,1,44,2018,5,2,10,1,1,73,1
1650002,2,43,2018,5,2,5,1,1,42,2
1660001,1,52,2018,5,2,10,1,1,58,3
1660002,2,43,2018,5,2,6,1,1,48,2
1670001,1,43,2018,5,2,10,1,1,52,3
1670002,2,38,2018,5,2,6,1,1,52,3
1680002,2,49,2018,4,2,4,1,1,39,3
1680003,1,23,2018,5,1,3,2,1,40,3
1690001,1,45,2018,5,2,12,1,1,49,3
1690002,2,43,2018,5,2,9,1,1,52,3
1700001,1,43,2018,5,2,10,1,1,49,1
1700002,2,38,2018,5,2,8,1,1,47,3
1710001,1,52,2018,5,2,10,1,1,52,2
1710002,2,50,2018,5,2,10,1,1,63,3
1720001,1,49,2018,5,2,11,1,1,52,1
1720002,2,45,2018,5,2,1,2,1,43,2
1730001,1,43,2018,5,2,11,1,1,62,2
1730002,2,42,2018,5,2,9,1,1,52,2
1740001,1,55,2018,5,2,6,1,8,65,2
1740002,2,53,2018,5,2,1,2,8,40,1
1740003,2,26,2018,5,1,6,1,8,50,1
1740004,1,23,2018,5,1,1,2,8,55,3
1750001,1,50,2018,6,2,5,1,8,50,3
1760001,1,52,2018,5,2,18,1,8,65,2
1760002,2,46,2018,5,2,1,2,8,35,2
1760003,2,21,2018,5,1,1,2,8,56,2
1760004,2,17,2018,4,1,1,2,8,30, 
1770001,1,49,2018,5,2,13,1,8,52,1
1770002,2,49,2018,5,2,1,2,8,33,1
1770003,2,21,2018,5,1,1,2,8,65,1
1780001,1,41,2018,6,2,16,1,8,60,2
1780002,2,38,2018,5,2,1,2,8,45,1
1790002,2,50,2018,5,2,1,2,8,40,3
1800001,1,51,2018,5,2,13,1,8,60,3
1800002,2,48,2018,4,2,1,2,8,31,3
1800003,2,21,2018,5,1,1,2,8,24,3
1800004,2,19,2018,5,1,1,2,8,19,3
1810001,1,78,2018,5,2,4,2,8,35,2
1820002,2,43,2018,6,2,4,1,8,42,3
1830001,1,50,2018,6,2,7,1,8,48,2
1840001,1,50,2018,4,2,7,1,8,40,1
1840002,2,49,2018,4,2,1,2,8,40,2
1840003,1,20,2018,5,1,1,2,8,65,1
1840004,1,19,2018,5,1,1,2,8,45,3
1850001,1,49,2018,5,2,7,1,8,30,1
1850002,2,44,2018,5,2,4,1,8,30,1
1850003,2,22,2018,5,1,3,2,8,21,1
1850004,2,21,2018,5,1,5,2,8,18,1
1860001,1,49,2018,5,2,6,1,8,40,1
1870001,1,44,2018,5,2,15,1,8,26,1
1870002,2,43,2018,5,2,1,2,8,35,1
1870003,2,16,2018,4,1,1,2,8,23,1
1870004,2,13,2018,3,1,1,2,8,25,1
1880001,1,55,2018,5,2,6,1,8,33,1
1880002,2,51,2018,5,2,8,1,8,21,1
1880003,2,23,2018,5,1,3,2,8,60,1
1890001,1,79,2018,5,2,9,2,8,20, 
1890002,2,76,2018,5,2,1,2,8,20, 
1900002,2,41,2018,5,2,8,1,8,45,3
1960001,1,80,2018,4,2,4,1,1,26,2
1960002,2,73,2018,4,2,1,2,1,24,2
1980001,1,49,2018,4,1,5,1,1,75,1
1990001,1,53,2018,5,2,7,1,1,39,1
1990002,2,51,2018,5,2,7,1,1,48,3
1990003,1,23,2018,5,1,1,2,1,37,1
1990004,1,18,2018,4,1,1,2,1,28,1
2000002,2,60,2018,4,2,4,1,1,39,1
2000005,1,20,2018,5,1,1,2,1,49,1
2010001,2,66,2018,4,3,5,1,8,38,3
2010002,1,38,2018,5,1,6,1,8,78,1
2030001,1,37,2018,4,2,6,1,1,77,1
2030002,2,38,2018,5,2,6,1,1,48,3
2040001,2,56,2018,4,4,5,1,8,45,1
2050001,1,48,2018,5,1,6,1,1,48,1
2060001,2,85,2018,2,3,3,1,1,30, 
2070001,1,54,2018,5,2,8,1,1,55,2
2070002,2,52,2018,5,2,6,1,1,47,1
2070003,1,18,2018,4,1,1,2,1,60,1
2080001,1,58,2018,4,2,8,1,1,45,2
2080002,2,55,2018,4,2,1,1,1,34,3
2080003,2,28,2018,5,1,6,1,1,69,1
2080004,2,24,2018,5,1,1,2,1,42,2
2100001,1,80,2018,2,2,4,2,1,38,1
2100002,2,63,2018,4,2,1,2,1,48,3
2110001,1,70,2018,4,2,1,2,1,38,1
2110002,2,65,2018,4,2,1,2,1,38,3
2110003,1,39,2018,5,1,6,1,1,77,1
2120001,1,80,2018,3,2,3,2,1,13, 
2120002,2,76,2018,2,2,1,2,1,15, 
2130001,1,75,2018,4,2,4,1,1,19, 
2130002,2,73,2018,4,2,1,2,1,15, 
2140002,2,69,2018,2,2,1,2,1,28, 
2150001,1,70,2018,4,2,5,1,1,28, 
2150002,2,62,2018,4,2,1,2,1,38,3
2170001,1,50,2018,5,2,7,1,1,77,1
2170002,2,46,2018,5,2,6,1,1,50,3
2170003,2,22,2018,5,1,1,2,1,38,1
2180002,2,51,2018,4,2,1,2,1,34,3
2180003,2,26,2018,5,1,5,1,1,45,1
2190001,1,43,2018,5,2,7,1,1,48,1
2190002,2,39,2018,5,2,1,2,1,48,1
2190003,2,9,2018,2,1,1,2,1, , 
2200002,2,62,2018,4,2,1,2,1,49,3
2210001,1,79,2018,2,2,4,1,1,26, 
2210002,2,74,2018,2,2,1,2,1,25, 
2220001,1,62,2018,4,2,6,1,1,28, 
2220002,2,58,2018,4,2,1,2,1,38,3
2220003,2,25,2018,5,1,6,1,1,58,1
2230001,2,82,2018,3,3,3,1,1,26, 
2230002,1,46,2018,5,1,6,1,1,77,1
2240001,1,62,2018,4,2,8,1,1,46,2
2240002,2,60,2018,4,2,6,1,1,54,2
2250002,2,45,2018,4,2,1,2,1,38,1
2250003,1,17,2018,4,1,1,2,1,50,1
2250004,2,15,2018,3,1,1,2,1,50,1
2260002,2,43,2018,5,2,1,2,1,45,1
2260003,1,12,2018,2,1,1,2,1,24, 
2270001,1,65,2018,4,2,7,1,1,46,3
2270002,2,59,2018,4,2,1,2,1,44,3
2270003,2,35,2018,5,1,7,1,1,62,3
2270004,2,31,2018,5,1,7,1,1,68,3
2280001,1,79,2018,3,2,6,2,1,23, 
2280002,2,76,2018,3,2,1,2,1,18, 
2290001,1,41,2018,6,2,13,1,1,65,1
2290002,2,40,2018,6,2,1,2,1,54,1
2300002,2,49,2018,5,2,1,2,1,53,1
2300005,1,19,2018,5,1,1,2,1,68,1
2310001,1,52,2018,5,2,8,1,1,45,3
2310002,2,52,2018,5,2,6,1,1,65,3
2310003,2,28,2018,5,1,7,1,1,78,3
2310004,1,24,2018,5,1,1,2,1,66,3
2320001,1,54,2018,6,2,15,1,1,56,1
2320002,2,54,2018,5,2,1,2,1,53,1
2320003,1,26,2018,5,1,5,1,1,77,2
2340001,1,40,2018,5,2,9,1,8,35,1
2340002,2,40,2018,5,2,1,2,8,40,1
2340003,2,10,2018,2,1,1,2,8,6, 
2340004,1,8,2018,2,1,1,2,8,6, 
2350001,1,41,2018,5,2,7,1,8,33,4
2350002,2,44,2018,4,2,1,2,8,33,1
2350003,2,10,2018,2,1,1,2,8,15,4
2360001,1,43,2018,5,2,14,1,8,35,1
2360002,2,42,2018,4,2,5,1,8,35,1
2360003,2,15,2018,3,1,1,2,8,25,2
2360004,2,13,2018,3,1,1,2,8,25,2
2370001,1,42,2018,5,2,9,1,8,46,1
2370002,2,41,2018,5,2,4,1,8,36,1
2370003,1,13,2018,3,1,1,2,8,18,1
2370004,2,11,2018,2,1,1,2,8,10,1
2370005,1,9,2018,2,1,1,2,8,11, 
2390001,1,52,2018,5,2,12,1,8,65,2
2400001,1,65,2018,4,2,5,1,8,65,1
2400002,2,64,2018,3,2,1,2,8,35,1
2410001,1,60,2018,5,2,14,2,8,45,1
2410002,2,53,2018,4,2,1,2,8, , 
2410003,1,29,2018,5,1,2,2,8,53,1
2420001,1,59,2018,6,2,9,1,8,29,3
2420002,2,52,2018,6,2,8,1,8,25,3
2420003,1,25,2018,5,1,1,2,8,34,3
2420004,1,21,2018,5,1,1,2,8,20,3
2430001,1,42,2018,4,2,11,1,8,40,2
2430002,2,42,2018,4,2,1,2,8,60,2
2430003,1,15,2018,3,1,1,2,8,35,2
2430004,2,12,2018,2,1,1,2,8,20,2
2440001,1,33,2018,5,2,6,1,8,113,3
2440002,2,33,2018,5,2,6,1,8,135,2
2440003,1,9,2018,2,1,1,2,8,32,3
2450001,1,43,2018,5,2,10,1,8,69,3
2450002,2,43,2018,4,2,1,2,8,40,3
2450003,2,16,2018,4,1,1,2,8,30,3
2450004,2,14,2018,3,1,1,2,8,30,3
2450005,1,13,2018,3,1,1,2,8,30,3
2460001,1,66,2018,3,2,6,1,8,30,1
2460002,2,62,2018,2,2,1,2,8,20, 
2470002,2,53,2018,4,2,1,2,8,75,1
2480001,1,57,2018,4,2,4,1,8,25,2
2500003,2,31,2018,5,1,6,1,4,54,1
2500101,2,31,2018,5,1,5,1,4,62,3
2520002,2,81,2018,2,2,4,2,8,19, 
2530002,2,48,2018,4,2,1,2,8,40,1
2560002,2,62,2018,4,2,1,2,8,40,3
2590002,2,52,2018,4,2,1,1,8,72,1
2610001,1,68,2018,4,2,10,2,8,13,1
2610002,2,65,2018,4,2,1,2,8,7,3
2620001,1,43,2018,5,2,10,1,8,100,3
2620002,2,42,2018,5,2,12,1,8,80,3
2620003,1,14,2018,3,1,1,2,8,30,3
2620004,2,11,2018,2,1,1,2,8,30,3
2630002,2,46,2018,5,4,5,1,8,40,1
2640001,1,54,2018,5,2,7,1,8,70,3
2640002,2,49,2018,4,2,6,1,8,40,3
2640003,2,27,2018,5,1,6,1,8,100,2
2640004,2,25,2018,5,1,8,1,8,80,2
2640005,1,22,2018,5,1,5,2,8,80,3
2650001,1,50,2018,4,2,8,1,8,12,1
2650002,2,46,2018,4,2,1,2,8,32,1
2650003,2,23,2018,5,1,5,1,8,70,1
2650004,1,21,2018,5,1,1,2,8,23,1
2670001,1,38,2018,5,2,6,1,8,40,1
2690001,1,58,2018,5,2,8,1,8,40,1
2690002,2,55,2018,4,2,1,2,8,45,1
2690003,1,30,2018,5,1,5,1,8,50,1
2690004,2,28,2018,5,1,5,1,8,50,1
2700001,1,65,2018,4,2,5,1,8,45,3
2700002,2,58,2018,4,2,1,2,8,40,1
2710001,1,48,2018,5,2,6,1,8,45,1
2710002,2,45,2018,4,2,1,2,8,40,1
2710003,1,14,2018,3,1,1,2,8,20, 
2720001,1,44,2018,5,2,10,1,8,45,3
2720002,2,42,2018,5,2,1,2,8,43,1
2730001,1,41,2018,5,2,9,1,8,45,1
2730002,2,39,2018,5,2,1,2,8,40,3
2750001,1,57,2018,3,2,5,1,8,40,3
2750002,2,49,2018,4,2,1,2,8,45,3
2750003,1,26,2018,5,1,5,1,8,30,3
2750004,1,27,2018,4,1,5,1,8,40,3
2760001,1,53,2018,4,2,5,1,8,45,3
2760002,2,55,2018,4,2,1,2,8,45,3
2760003,1,24,2018,5,1,1,2,8,60,3
2760004,2,22,2018,5,1,4,1,8,50,3
2770001,1,41,2018,5,2,6,1,8,45,3
2770002,2,41,2018,4,2,1,2,8,45,3
2780001,1,60,2018,5,2,8,1,8,45,3
2780002,2,60,2018,4,2,1,2,8,45,3
2780003,1,35,2018,5,1,6,1,8,50,3
2790002,1,55,2018,4,2,5,1,8,40,3
2800001,1,43,2018,5,2,8,1,8,50,1
2800002,2,42,2018,5,2,1,2,8,50,1
2810001,1,34,2018,5,2,7,1,8,50,1
2810002,2,31,2018,5,2,1,2,8,40,1
2820001,1,52,2018,4,2,11,1,8,75,1
2820002,2,76,2018,2,3,1,2,8,15, 
2820003,1,23,2018,5,1,1,2,8,35,3
2820004,1,17,2018,4,1,1,2,8,30,1
2830001,1,54,2018,5,2,9,1,8,45,3
2830002,2,53,2018,5,2,1,2,8,40,1
2840001,1,59,2018,4,2,8,1,8,45,3
2840002,2,56,2018,4,2,1,2,8,45,3
2840003,1,30,2018,5,1,6,1,8,40,1
2850001,2,86,2018,2,3,2,2,5,35,3
2850002,1,46,2018,5,1,6,1,5,72,1
2870002,2,83,2018,2,3,2,2,5,30,1
2890001,1,56,2018,4,2,6,1,5,63,1
2890002,2,51,2018,4,2,1,2,5,62,1
2890005,1,15,2018,4,1,1,2,5,30,1
2890006,1,11,2018,2,1,1,2,5,35,1
2910001,1,59,2018,3,2,4,1,5,35,1
2930001,1,76,2018,3,2,1,2,5,35,1
2930002,2,74,2018,2,2,1,2,5,70,1
2930003,2,35,2018,5,1,6,1,5,75,1
2960001,1,49,2018,4,2,10,1,4,32,1
2960002,2,46,2018,4,2,5,1,4,49,1
2960004,1,19,2018,5,1,1,2,4,35,3
2960005,1,14,2018,3,1,1,2,4,35,1
2980001,1,48,2018,4,2,6,1,4,68,1
3000001,1,43,2018,5,2,8,1,4,40,1
3000002,2,43,2018,5,2,5,1,4,42,1
3000003,1,14,2018,3,1,1,2,4,30,1
3000004,1,13,2018,3,1,1,2,4,37,1
